case_id,cdr_id,anomaly_pattern
CASE047,CDR9681,odd_hour_contact|burst_calling
CASE047,CDR9682,burst_calling
CASE047,CDR9683,burst_calling
CASE047,CDR9684,burst_calling
CASE047,CDR9685,burst_calling
CASE047,CDR9686,burst_calling
CASE047,CDR9687,burst_calling
CASE047,CDR9688,odd_hour_contact|burst_calling
CASE047,CDR9689,burst_calling
CASE047,CDR9690,burst_calling
CASE047,CDR9691,single_use_contact
CASE047,CDR9692,single_use_contact
CASE047,CDR9693,single_use_contact
CASE047,CDR9694,single_use_contact
CASE047,CDR9695,single_use_contact
CASE047,CDR9696,single_use_contact
CASE047,CDR9697,single_use_contact
CASE047,CDR9698,single_use_contact
CASE047,CDR9699,odd_hour_contact|single_use_contact
CASE047,CDR9700,single_use_contact
CASE047,CDR9701,single_use_contact
CASE047,CDR9702,odd_hour_contact|single_use_contact
CASE047,CDR9703,single_use_contact
CASE047,CDR9704,single_use_contact
CASE047,CDR9705,single_use_contact
CASE047,CDR9706,single_use_contact
CASE047,CDR9707,single_use_contact
CASE047,CDR9708,single_use_contact
CASE047,CDR9709,single_use_contact
CASE047,CDR9710,odd_hour_contact|single_use_contact
CASE047,CDR9711,single_use_contact
CASE047,CDR9712,single_use_contact
CASE047,CDR9713,odd_hour_contact|single_use_contact
CASE047,CDR9714,single_use_contact
CASE047,CDR9715,single_use_contact
CASE047,CDR9716,single_use_contact
CASE047,CDR9717,single_use_contact
CASE047,CDR9718,single_use_contact
CASE047,CDR9719,single_use_contact
CASE047,CDR9720,single_use_contact
CASE047,CDR9721,single_use_contact
CASE047,CDR9722,single_use_contact
CASE047,CDR9723,single_use_contact
CASE047,CDR9724,single_use_contact
CASE047,CDR9725,single_use_contact
CASE047,CDR9726,single_use_contact
CASE047,CDR9727,single_use_contact
CASE047,CDR9728,single_use_contact
CASE047,CDR9729,single_use_contact
CASE047,CDR9730,single_use_contact
CASE047,CDR9731,single_use_contact
CASE047,CDR9732,single_use_contact
CASE047,CDR9733,odd_hour_contact|single_use_contact
CASE047,CDR9734,single_use_contact
CASE047,CDR9735,odd_hour_contact|single_use_contact
CASE047,CDR9736,single_use_contact
CASE047,CDR9737,odd_hour_contact|single_use_contact
CASE047,CDR9738,single_use_contact
CASE047,CDR9739,single_use_contact
CASE047,CDR9740,odd_hour_contact|single_use_contact
CASE047,CDR9741,single_use_contact
CASE047,CDR9742,single_use_contact
CASE047,CDR9743,single_use_contact
CASE047,CDR9744,single_use_contact
CASE047,CDR9745,single_use_contact
CASE047,CDR9746,single_use_contact
CASE047,CDR9747,single_use_contact
CASE047,CDR9748,single_use_contact
CASE047,CDR9749,single_use_contact
CASE047,CDR9750,single_use_contact
CASE047,CDR9751,single_use_contact
CASE047,CDR9752,odd_hour_contact|single_use_contact
CASE047,CDR9753,single_use_contact
CASE047,CDR9754,single_use_contact
CASE047,CDR9755,single_use_contact
CASE047,CDR9756,single_use_contact
CASE047,CDR9757,single_use_contact
CASE047,CDR9758,single_use_contact
CASE047,CDR9759,odd_hour_contact|single_use_contact
CASE047,CDR9760,single_use_contact
CASE047,CDR9761,single_use_contact
CASE047,CDR9762,single_use_contact
CASE047,CDR9763,single_use_contact
CASE047,CDR9764,single_use_contact
CASE047,CDR9765,single_use_contact
CASE047,CDR9766,single_use_contact
CASE047,CDR9767,single_use_contact
CASE047,CDR9768,single_use_contact
CASE047,CDR9769,single_use_contact
CASE047,CDR9770,single_use_contact
CASE047,CDR9771,odd_hour_contact|single_use_contact
CASE047,CDR9772,single_use_contact
CASE047,CDR9773,single_use_contact
CASE047,CDR9774,single_use_contact
CASE047,CDR9775,single_use_contact
CASE047,CDR9776,single_use_contact
CASE047,CDR9777,single_use_contact
CASE047,CDR9778,single_use_contact
CASE047,CDR9779,single_use_contact
CASE047,CDR9780,odd_hour_contact|single_use_contact
CASE048,CDR9784,burst_calling
CASE048,CDR9785,burst_calling
CASE048,CDR9786,odd_hour_contact|burst_calling
CASE048,CDR9787,odd_hour_contact|burst_calling
CASE048,CDR9788,burst_calling
CASE048,CDR9793,odd_hour_contact
CASE048,CDR9797,burst_calling
CASE048,CDR9798,odd_hour_contact|burst_calling
CASE048,CDR9799,burst_calling
CASE048,CDR9800,odd_hour_contact|burst_calling
CASE048,CDR9801,burst_calling
CASE048,CDR9810,odd_hour_contact
CASE048,CDR9816,burst_calling
CASE048,CDR9817,burst_calling
CASE048,CDR9818,burst_calling
CASE048,CDR9819,burst_calling
CASE048,CDR9820,burst_calling
CASE048,CDR9821,burst_calling
CASE048,CDR9824,burst_calling
CASE048,CDR9825,odd_hour_contact|burst_calling
CASE048,CDR9826,burst_calling
CASE048,CDR9827,odd_hour_contact|burst_calling
CASE048,CDR9828,burst_calling
CASE048,CDR9829,burst_calling
CASE048,CDR9840,odd_hour_contact|burst_calling
CASE048,CDR9841,burst_calling
CASE048,CDR9842,burst_calling
CASE048,CDR9843,burst_calling
CASE048,CDR9844,burst_calling
CASE048,CDR9845,burst_calling
CASE048,CDR9846,burst_calling
CASE048,CDR9847,burst_calling
CASE048,CDR9848,burst_calling
CASE048,CDR9849,burst_calling
CASE048,CDR9850,burst_calling
CASE048,CDR9857,odd_hour_contact
CASE048,CDR9858,odd_hour_contact
CASE048,CDR9860,odd_hour_contact
CASE048,CDR9870,single_use_contact
CASE048,CDR9871,single_use_contact
CASE048,CDR9872,single_use_contact
CASE048,CDR9873,odd_hour_contact|single_use_contact
CASE048,CDR9874,single_use_contact
CASE048,CDR9875,odd_hour_contact|single_use_contact
CASE048,CDR9876,single_use_contact
CASE048,CDR9877,single_use_contact
CASE048,CDR9878,single_use_contact
CASE048,CDR9879,single_use_contact
CASE048,CDR9880,single_use_contact
CASE048,CDR9881,odd_hour_contact|single_use_contact
CASE048,CDR9882,single_use_contact
CASE048,CDR9883,single_use_contact
CASE048,CDR9884,single_use_contact
CASE048,CDR9885,single_use_contact
CASE048,CDR9886,single_use_contact
CASE048,CDR9887,single_use_contact
CASE048,CDR9888,single_use_contact
CASE048,CDR9889,single_use_contact
CASE048,CDR9890,single_use_contact
CASE048,CDR9891,single_use_contact
CASE048,CDR9892,single_use_contact
CASE048,CDR9893,single_use_contact
CASE048,CDR9894,single_use_contact
CASE048,CDR9895,single_use_contact
CASE048,CDR9896,single_use_contact
CASE048,CDR9897,single_use_contact
CASE048,CDR9898,single_use_contact
CASE048,CDR9899,single_use_contact
CASE048,CDR9900,odd_hour_contact|single_use_contact
CASE048,CDR9901,single_use_contact
CASE048,CDR9902,single_use_contact
CASE048,CDR9903,odd_hour_contact|single_use_contact
CASE048,CDR9904,single_use_contact
CASE048,CDR9905,single_use_contact
CASE048,CDR9906,single_use_contact
CASE048,CDR9907,single_use_contact
CASE048,CDR9908,single_use_contact
CASE048,CDR9909,single_use_contact
CASE048,CDR9910,odd_hour_contact|single_use_contact
CASE048,CDR9911,single_use_contact
CASE048,CDR9912,single_use_contact
CASE048,CDR9913,single_use_contact
CASE048,CDR9914,single_use_contact
CASE048,CDR9915,single_use_contact
CASE048,CDR9916,single_use_contact
CASE048,CDR9917,single_use_contact
CASE048,CDR9918,single_use_contact
CASE048,CDR9919,single_use_contact
CASE048,CDR9920,single_use_contact
CASE048,CDR9921,odd_hour_contact|single_use_contact
CASE048,CDR9922,single_use_contact
CASE048,CDR9923,single_use_contact
CASE048,CDR9924,single_use_contact
CASE048,CDR9925,single_use_contact
CASE048,CDR9926,single_use_contact
CASE048,CDR9927,single_use_contact
CASE048,CDR9928,single_use_contact
CASE048,CDR9929,single_use_contact
CASE048,CDR9930,single_use_contact
CASE048,CDR9931,single_use_contact
CASE048,CDR9932,single_use_contact
CASE048,CDR9933,single_use_contact
CASE048,CDR9934,odd_hour_contact|single_use_contact
CASE048,CDR9935,single_use_contact
CASE048,CDR9936,single_use_contact
CASE048,CDR9937,single_use_contact
CASE048,CDR9938,single_use_contact
CASE048,CDR9939,single_use_contact
CASE048,CDR9940,single_use_contact
CASE048,CDR9941,single_use_contact
CASE048,CDR9942,odd_hour_contact|single_use_contact
CASE048,CDR9943,single_use_contact
CASE048,CDR9944,single_use_contact
CASE048,CDR9945,single_use_contact
CASE048,CDR9946,single_use_contact
CASE048,CDR9947,odd_hour_contact|single_use_contact
CASE048,CDR9948,single_use_contact
CASE048,CDR9949,single_use_contact
CASE048,CDR9950,odd_hour_contact|single_use_contact
CASE048,CDR9951,single_use_contact
CASE048,CDR9952,single_use_contact
CASE048,CDR9953,odd_hour_contact|single_use_contact
CASE048,CDR9954,single_use_contact
CASE048,CDR9955,single_use_contact
CASE048,CDR9956,single_use_contact
CASE048,CDR9957,single_use_contact
CASE048,CDR9958,single_use_contact
CASE048,CDR9959,single_use_contact
CASE049,CDR9962,odd_hour_contact|burst_calling
CASE049,CDR9963,burst_calling
CASE049,CDR9964,burst_calling
CASE049,CDR9965,burst_calling
CASE049,CDR9966,odd_hour_contact|burst_calling
CASE049,CDR9967,burst_calling
CASE049,CDR9973,odd_hour_contact
CASE049,CDR9977,burst_calling
CASE049,CDR9978,burst_calling
CASE049,CDR9979,odd_hour_contact|burst_calling
CASE049,CDR9980,burst_calling
CASE049,CDR9981,burst_calling
CASE049,CDR9982,odd_hour_contact|burst_calling
CASE049,CDR9983,burst_calling
CASE049,CDR9984,burst_calling
CASE049,CDR9985,odd_hour_contact|burst_calling
CASE049,CDR9986,burst_calling
CASE049,CDR9987,burst_calling
CASE049,CDR9988,burst_calling
CASE049,CDR9992,odd_hour_contact|burst_calling
CASE049,CDR9993,burst_calling
CASE049,CDR9994,burst_calling
CASE049,CDR9995,burst_calling
CASE049,CDR9996,burst_calling
CASE049,CDR9997,burst_calling
CASE049,CDR9998,burst_calling
CASE049,CDR9999,odd_hour_contact|burst_calling
CASE049,CDR10000,burst_calling
CASE049,CDR10001,burst_calling
CASE049,CDR10002,burst_calling
CASE049,CDR10004,odd_hour_contact
CASE049,CDR10006,odd_hour_contact
CASE049,CDR10007,odd_hour_contact
CASE049,CDR10010,odd_hour_contact|single_use_contact
CASE049,CDR10011,single_use_contact
CASE049,CDR10012,single_use_contact
CASE049,CDR10013,odd_hour_contact|single_use_contact
CASE049,CDR10014,odd_hour_contact|single_use_contact
CASE049,CDR10015,single_use_contact
CASE049,CDR10016,single_use_contact
CASE049,CDR10018,single_use_contact
CASE049,CDR10019,single_use_contact
CASE049,CDR10020,single_use_contact
CASE049,CDR10021,single_use_contact
CASE049,CDR10022,single_use_contact
CASE049,CDR10023,single_use_contact
CASE049,CDR10024,single_use_contact
CASE049,CDR10025,odd_hour_contact|single_use_contact
CASE049,CDR10026,single_use_contact
CASE049,CDR10027,single_use_contact
CASE049,CDR10028,single_use_contact
CASE049,CDR10029,single_use_contact
CASE049,CDR10030,single_use_contact
CASE049,CDR10031,single_use_contact
CASE049,CDR10032,single_use_contact
CASE049,CDR10033,single_use_contact
CASE049,CDR10034,single_use_contact
CASE049,CDR10035,single_use_contact
CASE049,CDR10036,single_use_contact
CASE049,CDR10037,odd_hour_contact|single_use_contact
CASE049,CDR10038,single_use_contact
CASE049,CDR10039,single_use_contact
CASE049,CDR10040,single_use_contact
CASE049,CDR10041,single_use_contact
CASE049,CDR10042,single_use_contact
CASE049,CDR10043,single_use_contact
CASE049,CDR10044,single_use_contact
CASE049,CDR10045,single_use_contact
CASE049,CDR10046,single_use_contact
CASE049,CDR10047,odd_hour_contact|single_use_contact
CASE049,CDR10048,single_use_contact
CASE049,CDR10049,single_use_contact
CASE049,CDR10050,single_use_contact
CASE049,CDR10051,single_use_contact
CASE049,CDR10052,single_use_contact
CASE049,CDR10053,single_use_contact
CASE049,CDR10054,single_use_contact
CASE049,CDR10055,single_use_contact
CASE049,CDR10056,odd_hour_contact|single_use_contact
CASE049,CDR10057,single_use_contact
CASE049,CDR10058,single_use_contact
CASE049,CDR10059,single_use_contact
CASE049,CDR10060,single_use_contact
CASE049,CDR10061,single_use_contact
CASE049,CDR10062,single_use_contact
CASE049,CDR10063,odd_hour_contact|single_use_contact
CASE049,CDR10064,single_use_contact
CASE049,CDR10065,odd_hour_contact|single_use_contact
CASE049,CDR10066,single_use_contact
CASE049,CDR10067,odd_hour_contact
CASE049,CDR10068,odd_hour_contact|single_use_contact
CASE049,CDR10069,single_use_contact
CASE049,CDR10070,single_use_contact
CASE049,CDR10071,single_use_contact
CASE049,CDR10072,single_use_contact
CASE049,CDR10073,odd_hour_contact|single_use_contact
CASE049,CDR10074,single_use_contact
CASE049,CDR10075,odd_hour_contact|single_use_contact
CASE049,CDR10076,single_use_contact
CASE049,CDR10077,single_use_contact
CASE049,CDR10078,single_use_contact
CASE049,CDR10079,single_use_contact
CASE049,CDR10080,single_use_contact
CASE049,CDR10081,odd_hour_contact|single_use_contact
CASE049,CDR10082,odd_hour_contact|single_use_contact
CASE049,CDR10083,single_use_contact
CASE049,CDR10084,single_use_contact
CASE049,CDR10085,single_use_contact
CASE049,CDR10086,single_use_contact
CASE049,CDR10087,single_use_contact
CASE049,CDR10088,single_use_contact
CASE049,CDR10089,single_use_contact
CASE049,CDR10090,odd_hour_contact|single_use_contact
CASE049,CDR10091,single_use_contact
CASE049,CDR10092,single_use_contact
CASE049,CDR10093,single_use_contact
CASE049,CDR10094,single_use_contact
CASE049,CDR10095,single_use_contact
CASE049,CDR10096,single_use_contact
CASE049,CDR10097,single_use_contact
CASE049,CDR10098,single_use_contact
CASE049,CDR10099,single_use_contact
CASE050,CDR10100,burst_calling
CASE050,CDR10101,odd_hour_contact|burst_calling
CASE050,CDR10102,burst_calling
CASE050,CDR10103,burst_calling
CASE050,CDR10104,burst_calling
CASE050,CDR10105,burst_calling
CASE050,CDR10106,burst_calling
CASE050,CDR10107,burst_calling
CASE050,CDR10108,odd_hour_contact|burst_calling
CASE050,CDR10109,burst_calling
CASE050,CDR10110,odd_hour_contact|burst_calling
CASE050,CDR10111,burst_calling
CASE050,CDR10113,odd_hour_contact
CASE050,CDR10116,odd_hour_contact
CASE050,CDR10118,odd_hour_contact
CASE050,CDR10122,odd_hour_contact
CASE050,CDR10123,odd_hour_contact
CASE050,CDR10125,odd_hour_contact
CASE050,CDR10131,odd_hour_contact|burst_calling
CASE050,CDR10132,burst_calling
CASE050,CDR10133,odd_hour_contact|burst_calling
CASE050,CDR10134,burst_calling
CASE050,CDR10135,odd_hour_contact|burst_calling
CASE050,CDR10136,odd_hour_contact|burst_calling
CASE050,CDR10137,burst_calling
CASE050,CDR10138,burst_calling
CASE050,CDR10139,odd_hour_contact|burst_calling
CASE050,CDR10140,odd_hour_contact|burst_calling
CASE050,CDR10141,burst_calling
CASE050,CDR10142,burst_calling
CASE050,CDR10143,burst_calling
CASE050,CDR10144,burst_calling
CASE050,CDR10145,burst_calling
CASE050,CDR10146,burst_calling
CASE050,CDR10147,burst_calling
CASE050,CDR10148,burst_calling
CASE050,CDR10149,burst_calling
CASE050,CDR10150,burst_calling
CASE050,CDR10151,burst_calling
CASE050,CDR10152,burst_calling
CASE050,CDR10156,burst_calling
CASE050,CDR10157,burst_calling
CASE050,CDR10158,burst_calling
CASE050,CDR10159,burst_calling
CASE050,CDR10160,burst_calling
CASE050,CDR10161,burst_calling
CASE050,CDR10162,odd_hour_contact|burst_calling
CASE050,CDR10163,burst_calling
CASE050,CDR10164,burst_calling
CASE050,CDR10165,burst_calling
CASE050,CDR10166,burst_calling
CASE050,CDR10167,odd_hour_contact|burst_calling
CASE050,CDR10168,odd_hour_contact
CASE050,CDR10169,odd_hour_contact
CASE050,CDR10175,odd_hour_contact
CASE050,CDR10176,burst_calling
CASE050,CDR10177,burst_calling
CASE050,CDR10178,odd_hour_contact|burst_calling
CASE050,CDR10179,burst_calling
CASE050,CDR10180,burst_calling
CASE050,CDR10181,burst_calling
CASE050,CDR10182,odd_hour_contact
CASE050,CDR10186,odd_hour_contact
CASE050,CDR10188,odd_hour_contact
CASE050,CDR10189,burst_calling
CASE050,CDR10190,burst_calling
CASE050,CDR10191,burst_calling
CASE050,CDR10192,burst_calling
CASE050,CDR10193,odd_hour_contact|burst_calling
CASE050,CDR10194,burst_calling
CASE050,CDR10195,burst_calling
CASE050,CDR10196,burst_calling
CASE050,CDR10197,odd_hour_contact|burst_calling
CASE050,CDR10198,burst_calling
CASE050,CDR10199,burst_calling
CASE050,CDR10201,odd_hour_contact
CASE050,CDR10206,odd_hour_contact
CASE050,CDR10209,burst_calling
CASE050,CDR10210,burst_calling
CASE050,CDR10211,odd_hour_contact|burst_calling
CASE050,CDR10212,burst_calling
CASE050,CDR10213,burst_calling
CASE050,CDR10214,burst_calling
CASE050,CDR10215,odd_hour_contact|burst_calling
CASE050,CDR10216,burst_calling
CASE050,CDR10217,burst_calling
CASE050,CDR10218,odd_hour_contact|burst_calling
CASE050,CDR10219,burst_calling
CASE050,CDR10220,odd_hour_contact|burst_calling
CASE050,CDR10223,odd_hour_contact
CASE050,CDR10229,odd_hour_contact|burst_calling
CASE050,CDR10230,burst_calling
CASE050,CDR10231,burst_calling
CASE050,CDR10232,odd_hour_contact|burst_calling
CASE050,CDR10233,odd_hour_contact|burst_calling
CASE050,CDR10234,burst_calling
CASE050,CDR10235,burst_calling
CASE050,CDR10236,burst_calling
CASE050,CDR10237,burst_calling
CASE050,CDR10238,burst_calling
CASE050,CDR10239,burst_calling
CASE050,CDR10240,burst_calling
CASE050,CDR10241,odd_hour_contact|burst_calling
CASE050,CDR10242,burst_calling
CASE050,CDR10243,burst_calling
CASE050,CDR10244,odd_hour_contact|burst_calling
CASE050,CDR10249,burst_calling
CASE050,CDR10250,burst_calling
CASE050,CDR10251,burst_calling
CASE050,CDR10252,burst_calling
CASE050,CDR10253,burst_calling
CASE050,CDR10254,odd_hour_contact|burst_calling
CASE050,CDR10255,burst_calling
CASE050,CDR10256,burst_calling
CASE050,CDR10257,odd_hour_contact|burst_calling
CASE050,CDR10258,burst_calling
CASE050,CDR10259,odd_hour_contact
CASE050,CDR10264,burst_calling
CASE050,CDR10265,burst_calling
CASE050,CDR10266,burst_calling
CASE050,CDR10267,burst_calling
CASE050,CDR10268,odd_hour_contact|burst_calling
CASE050,CDR10269,burst_calling
CASE050,CDR10270,burst_calling
CASE050,CDR10271,odd_hour_contact|burst_calling
CASE050,CDR10272,odd_hour_contact|burst_calling
CASE050,CDR10273,odd_hour_contact|burst_calling
CASE050,CDR10274,burst_calling
CASE050,CDR10276,odd_hour_contact
CASE050,CDR10278,single_use_contact
CASE050,CDR10279,single_use_contact
CASE050,CDR10280,single_use_contact
CASE050,CDR10281,single_use_contact
CASE050,CDR10282,single_use_contact
CASE050,CDR10283,single_use_contact
CASE050,CDR10284,single_use_contact
CASE050,CDR10285,single_use_contact
CASE050,CDR10286,single_use_contact
CASE050,CDR10287,single_use_contact
CASE050,CDR10288,odd_hour_contact|single_use_contact
CASE050,CDR10289,single_use_contact
CASE050,CDR10290,odd_hour_contact|single_use_contact
CASE050,CDR10291,single_use_contact
CASE050,CDR10292,single_use_contact
CASE050,CDR10293,single_use_contact
CASE050,CDR10294,odd_hour_contact|single_use_contact
CASE050,CDR10295,single_use_contact
CASE050,CDR10296,single_use_contact
CASE050,CDR10297,odd_hour_contact|single_use_contact
CASE050,CDR10298,single_use_contact
CASE050,CDR10299,single_use_contact
CASE050,CDR10300,single_use_contact
CASE050,CDR10301,single_use_contact
CASE050,CDR10302,single_use_contact
CASE050,CDR10303,single_use_contact
CASE050,CDR10304,single_use_contact
CASE050,CDR10305,single_use_contact
CASE050,CDR10306,single_use_contact
CASE050,CDR10307,odd_hour_contact|single_use_contact
