case_id,timestamp,event_type,source_table,source_id,description,entities_involved
CASE050,2025-05-18T14:06:00,cdr_sms,cdr,CDR10295,sms 53s,P0486|P0345
CASE050,2025-05-18T16:06:00,cdr_sms,cdr,CDR10283,sms 227s,P0720|P0770
CASE050,2025-05-18T20:06:00,transaction,transactions,TX2356,legitimate transfer amount=957,ACC0422|ACC0041
CASE050,2025-05-18T20:06:00,transaction,transactions,TX2362,legitimate transfer amount=4447,ACC0032|ACC0088
CASE050,2025-05-18T20:06:00,location_routine,location_events,CASE050-LE0257,seen at LOC0055,P0401
CASE050,2025-05-18T20:06:00,location_routine,location_events,CASE050-LE0259,seen at LOC0025,P0378
CASE050,2025-05-19T03:06:00,cdr_voice,cdr,CDR10288,voice 388s,P0942|P0715
CASE050,2025-05-19T04:06:00,cdr_sms,cdr,CDR10366,sms 301s,P0691|P0885
CASE050,2025-05-19T16:06:00,cdr_voice,cdr,CDR10309,voice 234s,P0942|P0982
CASE050,2025-05-19T17:06:00,cdr_voice,cdr,CDR10335,voice 160s,P0190|P0705
CASE050,2025-05-19T18:06:00,cdr_sms,cdr,CDR10356,sms 435s,P0013|P0950
CASE050,2025-05-19T20:06:00,cdr_sms,cdr,CDR10332,sms 174s,P0486|P0346
CASE050,2025-05-19T20:06:00,transaction,transactions,TX2343,legitimate transfer amount=18186,ACC0786|ACC0018
CASE050,2025-05-19T20:06:00,transaction,transactions,TX2346,legitimate transfer amount=13675,ACC0542|ACC0655
CASE050,2025-05-19T20:06:00,transaction,transactions,TX2377,legitimate transfer amount=12566,ACC0509|ACC0599
CASE050,2025-05-19T21:06:00,cdr_voice,cdr,CDR10327,voice 63s,P0013|P0286
CASE050,2025-05-20T02:06:00,cdr_sms,cdr,CDR10321,sms 275s,P0938|P0579
CASE050,2025-05-20T04:06:00,cdr_voice,cdr,CDR10307,voice 230s,P0700|P0434
CASE050,2025-05-20T06:06:00,cdr_voice,cdr,CDR10302,voice 545s,P0486|P0194
CASE050,2025-05-20T21:06:00,cdr_voice,cdr,CDR10296,voice 39s,P0430|P0933
CASE050,2025-05-21T06:06:00,cdr_sms,cdr,CDR10347,sms 24s,P0544|P0271
CASE050,2025-05-21T10:06:00,cdr_sms,cdr,CDR10278,sms 131s,P0816|P0277
CASE050,2025-05-21T20:06:00,transaction,transactions,TX2345,legitimate transfer amount=6592,ACC0063|ACC0394
CASE050,2025-05-21T20:06:00,transaction,transactions,TX2370,legitimate transfer amount=19814,ACC0711|ACC0739
CASE050,2025-05-22T04:06:00,cdr_voice,cdr,CDR10316,voice 262s,P0227|P0618
CASE050,2025-05-22T09:06:00,meeting,timelines,CASE050-EVT012,Interaction preceding the reported incident.,P0118|P0544
CASE050,2025-05-22T10:06:00,vehicle_movement,timelines,CASE050-EVT005,Interaction preceding the reported incident.,P0118|P0691
CASE050,2025-05-22T13:06:00,vehicle_movement,timelines,CASE050-EVT036,Interaction preceding the reported incident.,P0118|P0956
CASE050,2025-05-22T15:06:00,phone_call,timelines,CASE050-EVT043,Interaction preceding the reported incident.,P0118|P0441
CASE050,2025-05-22T18:06:00,meeting,timelines,CASE050-EVT026,Interaction preceding the reported incident.,P0118|P0816
CASE050,2025-05-22T20:06:00,transaction,transactions,TX2350,legitimate transfer amount=1743,ACC0748|ACC0608
CASE050,2025-05-22T20:06:00,transaction,transactions,TX2353,legitimate transfer amount=4023,ACC0487|ACC0293
CASE050,2025-05-22T21:06:00,cdr_voice,cdr,CDR10155,voice 650s,P0118|P0080
CASE050,2025-05-22T21:06:00,cdr_sms,cdr,CDR10195,sms 885s,P0118|P0021
CASE050,2025-05-22T22:06:00,cdr_sms,cdr,CDR10164,sms 821s,P0118|P0575
CASE050,2025-05-23T00:06:00,meeting,timelines,CASE050-EVT001,Interaction preceding the reported incident.,P0118|P0156
CASE050,2025-05-23T00:06:00,cdr_voice,cdr,CDR10133,voice 807s,P0118|P0136
CASE050,2025-05-23T00:06:00,cdr_voice,cdr,CDR10244,voice 470s,P0118|P0732
CASE050,2025-05-23T00:06:00,cdr_voice,cdr,CDR10297,voice 373s,P0732|P0114
CASE050,2025-05-23T00:06:00,cdr_sms,cdr,CDR10350,sms 299s,P0013|P0275
CASE050,2025-05-23T00:06:00,cdr_sms,cdr,CDR10358,sms 192s,P0575|P0670
CASE050,2025-05-23T01:06:00,cdr_voice,cdr,CDR10233,voice 356s,P0118|P0942
CASE050,2025-05-23T02:06:00,cdr_sms,cdr,CDR10122,sms 125s,P0118|P0433
CASE050,2025-05-23T02:06:00,cdr_sms,cdr,CDR10136,sms 283s,P0118|P0630
CASE050,2025-05-23T02:06:00,cdr_sms,cdr,CDR10175,sms 875s,P0118|P0430
CASE050,2025-05-23T04:06:00,cdr_voice,cdr,CDR10186,voice 192s,P0118|P0534
CASE050,2025-05-23T04:06:00,cdr_sms,cdr,CDR10218,sms 370s,P0118|P0938
CASE050,2025-05-23T05:06:00,cdr_voice,cdr,CDR10189,voice 362s,P0118|P0720
CASE050,2025-05-23T05:06:00,cdr_voice,cdr,CDR10202,voice 865s,P0118|P0686
CASE050,2025-05-23T05:06:00,cdr_voice,cdr,CDR10221,voice 80s,P0118|P0190
CASE050,2025-05-23T06:06:00,cdr_voice,cdr,CDR10145,voice 881s,P0118|P0544
CASE050,2025-05-23T06:06:00,cdr_voice,cdr,CDR10204,voice 282s,P0118|P0816
CASE050,2025-05-23T06:06:00,cdr_sms,cdr,CDR10354,sms 327s,P0401|P0959
CASE050,2025-05-23T07:06:00,phone_call,timelines,CASE050-EVT018,Interaction preceding the reported incident.,P0118|P0843
CASE050,2025-05-23T08:06:00,cdr_voice,cdr,CDR10166,voice 739s,P0118|P0575
CASE050,2025-05-23T09:06:00,cdr_voice,cdr,CDR10153,voice 282s,P0118|P0080
CASE050,2025-05-23T09:06:00,cdr_voice,cdr,CDR10176,voice 399s,P0118|P0453
CASE050,2025-05-23T09:06:00,cdr_voice,cdr,CDR10216,voice 709s,P0118|P0938
CASE050,2025-05-23T09:06:00,cdr_voice,cdr,CDR10242,voice 782s,P0118|P0732
CASE050,2025-05-23T10:06:00,cdr_voice,cdr,CDR10152,voice 510s,P0118|P0533
CASE050,2025-05-23T12:06:00,cdr_voice,cdr,CDR10148,voice 411s,P0118|P0533
CASE050,2025-05-23T12:06:00,cdr_sms,cdr,CDR10230,sms 553s,P0118|P0942
CASE050,2025-05-23T12:06:00,cdr_sms,cdr,CDR10234,sms 772s,P0118|P0942
CASE050,2025-05-23T13:06:00,cdr_voice,cdr,CDR10194,voice 182s,P0118|P0021
CASE050,2025-05-23T13:06:00,cdr_sms,cdr,CDR10255,sms 500s,P0118|P0180
CASE050,2025-05-23T16:06:00,meeting,timelines,CASE050-EVT038,Interaction preceding the reported incident.,P0118|P0180
CASE050,2025-05-23T16:06:00,cdr_voice,cdr,CDR10129,voice 614s,P0118|P0272
CASE050,2025-05-23T16:06:00,cdr_voice,cdr,CDR10171,voice 665s,P0118|P0653
CASE050,2025-05-23T18:06:00,cdr_voice,cdr,CDR10134,voice 222s,P0118|P0136
CASE050,2025-05-23T18:06:00,cdr_voice,cdr,CDR10231,voice 507s,P0118|P0942
CASE050,2025-05-23T20:06:00,transaction,transactions,TX2354,legitimate transfer amount=3594,ACC0369|ACC0697
CASE050,2025-05-23T20:06:00,transaction,transactions,TX2357,legitimate transfer amount=16393,ACC0318|ACC0772
CASE050,2025-05-23T21:06:00,cdr_sms,cdr,CDR10104,sms 577s,P0118|P0156
CASE050,2025-05-23T21:06:00,cdr_voice,cdr,CDR10179,voice 621s,P0118|P0453
CASE050,2025-05-23T22:06:00,cdr_voice,cdr,CDR10349,voice 137s,P0630|P0138
CASE050,2025-05-23T23:06:00,cdr_sms,cdr,CDR10266,sms 804s,P0118|P0943
CASE050,2025-05-23T23:06:00,cdr_voice,cdr,CDR10361,voice 117s,P0227|P0517
CASE050,2025-05-24T01:06:00,phone_call,timelines,CASE050-EVT041,Interaction preceding the reported incident.,P0118|P0943
CASE050,2025-05-24T01:06:00,cdr_voice,cdr,CDR10113,voice 582s,P0118|P0393
CASE050,2025-05-24T03:06:00,vehicle_movement,timelines,CASE050-EVT004,Interaction preceding the reported incident.,P0118|P0486
CASE050,2025-05-24T03:06:00,cdr_voice,cdr,CDR10131,voice 119s,P0118|P0136
CASE050,2025-05-24T04:06:00,meeting,timelines,CASE050-EVT020,Interaction preceding the reported incident.,P0118|P0453
CASE050,2025-05-24T04:06:00,cdr_voice,cdr,CDR10241,voice 700s,P0118|P0732
CASE050,2025-05-24T04:06:00,cdr_sms,cdr,CDR10365,sms 49s,P0582|P0289
CASE050,2025-05-24T07:06:00,vehicle_movement,timelines,CASE050-EVT023,Interaction preceding the reported incident.,P0118|P0720
CASE050,2025-05-24T07:06:00,cdr_sms,cdr,CDR10105,sms 593s,P0118|P0156
CASE050,2025-05-24T07:06:00,cdr_voice,cdr,CDR10187,voice 840s,P0118|P0534
CASE050,2025-05-24T09:06:00,cdr_voice,cdr,CDR10253,voice 499s,P0118|P0998
CASE050,2025-05-24T11:06:00,cdr_sms,cdr,CDR10214,sms 168s,P0118|P0013
CASE050,2025-05-24T12:06:00,cdr_voice,cdr,CDR10239,voice 894s,P0118|P0582
CASE050,2025-05-24T13:06:00,cdr_voice,cdr,CDR10364,voice 146s,P0691|P0140
CASE050,2025-05-24T15:06:00,cdr_voice,cdr,CDR10142,voice 262s,P0118|P0544
CASE050,2025-05-24T15:06:00,cdr_voice,cdr,CDR10339,voice 271s,P0272|P0369
CASE050,2025-05-24T17:06:00,phone_call,timelines,CASE050-EVT010,Interaction preceding the reported incident.,P0118|P0136
CASE050,2025-05-24T17:06:00,vehicle_movement,timelines,CASE050-EVT013,Interaction preceding the reported incident.,P0118|P0533
CASE050,2025-05-24T18:06:00,vehicle_movement,timelines,CASE050-EVT039,Interaction preceding the reported incident.,P0118|P0482
CASE050,2025-05-24T19:06:00,cdr_voice,cdr,CDR10225,voice 708s,P0118|P0278
CASE050,2025-05-24T20:06:00,cdr_voice,cdr,CDR10144,voice 135s,P0118|P0544
CASE050,2025-05-24T20:06:00,transaction,transactions,TX2365,legitimate transfer amount=14307,ACC0733|ACC0097
CASE050,2025-05-24T22:06:00,cdr_voice,cdr,CDR10331,voice 210s,P0816|P0932
CASE050,2025-05-25T00:06:00,cdr_voice,cdr,CDR10118,voice 81s,P0118|P0691
CASE050,2025-05-25T01:06:00,cdr_sms,cdr,CDR10272,sms 714s,P0118|P0401
CASE050,2025-05-25T02:06:00,cdr_voice,cdr,CDR10211,voice 509s,P0118|P0013
CASE050,2025-05-25T03:06:00,meeting,timelines,CASE050-EVT025,Interaction preceding the reported incident.,P0118|P0686
CASE050,2025-05-25T05:06:00,cdr_voice,cdr,CDR10156,voice 65s,P0118|P0065
CASE050,2025-05-25T06:06:00,cdr_sms,cdr,CDR10246,sms 846s,P0118|P0956
CASE050,2025-05-25T07:06:00,cdr_voice,cdr,CDR10165,voice 129s,P0118|P0575
CASE050,2025-05-25T07:06:00,cdr_sms,cdr,CDR10173,sms 397s,P0118|P0843
CASE050,2025-05-25T08:06:00,cdr_sms,cdr,CDR10174,sms 53s,P0118|P0430
CASE050,2025-05-25T08:06:00,cdr_voice,cdr,CDR10252,voice 689s,P0118|P0998
CASE050,2025-05-25T08:06:00,cdr_voice,cdr,CDR10279,voice 439s,P0544|P0461
CASE050,2025-05-25T09:06:00,phone_call,timelines,CASE050-EVT014,Interaction preceding the reported incident.,P0118|P0080
CASE050,2025-05-25T10:06:00,phone_call,timelines,CASE050-EVT002,Interaction preceding the reported incident.,P0118|P0700
CASE050,2025-05-25T10:06:00,cdr_sms,cdr,CDR10245,sms 154s,P0118|P0956
CASE050,2025-05-25T12:06:00,cdr_voice,cdr,CDR10207,voice 181s,P0118|P0984
CASE050,2025-05-25T13:06:00,cdr_voice,cdr,CDR10274,voice 28s,P0118|P0401
CASE050,2025-05-25T14:06:00,meeting,timelines,CASE050-EVT011,Interaction preceding the reported incident.,P0118|P0630
CASE050,2025-05-25T14:06:00,cdr_voice,cdr,CDR10191,voice 805s,P0118|P0720
CASE050,2025-05-25T14:06:00,cdr_voice,cdr,CDR10324,voice 221s,P0486|P0084
CASE050,2025-05-25T19:06:00,cdr_voice,cdr,CDR10158,voice 391s,P0118|P0065
CASE050,2025-05-25T19:06:00,cdr_voice,cdr,CDR10320,voice 541s,P0430|P0036
CASE050,2025-05-25T20:06:00,cdr_voice,cdr,CDR10249,voice 685s,P0118|P0998
CASE050,2025-05-25T20:06:00,cdr_voice,cdr,CDR10260,voice 422s,P0118|P0482
CASE050,2025-05-25T20:06:00,transaction,transactions,TX2355,legitimate transfer amount=1037,ACC0170|ACC0506
CASE050,2025-05-25T20:06:00,transaction,transactions,TX2361,legitimate transfer amount=2779,ACC0097|ACC0281
CASE050,2025-05-25T22:06:00,cdr_voice,cdr,CDR10228,voice 147s,P0118|P0378
CASE050,2025-05-26T00:06:00,cdr_sms,cdr,CDR10223,sms 672s,P0118|P0278
CASE050,2025-05-26T01:06:00,cdr_voice,cdr,CDR10232,voice 28s,P0118|P0942
CASE050,2025-05-26T01:06:00,cdr_voice,cdr,CDR10257,voice 482s,P0118|P0180
CASE050,2025-05-26T02:06:00,cdr_voice,cdr,CDR10162,voice 435s,P0118|P0575
CASE050,2025-05-26T02:06:00,cdr_sms,cdr,CDR10220,sms 245s,P0118|P0938
CASE050,2025-05-26T04:06:00,cdr_voice,cdr,CDR10101,voice 168s,P0118|P0156
CASE050,2025-05-26T04:06:00,cdr_sms,cdr,CDR10271,sms 895s,P0118|P0401
CASE050,2025-05-26T05:06:00,cdr_sms,cdr,CDR10132,sms 771s,P0118|P0136
CASE050,2025-05-26T07:06:00,vehicle_movement,timelines,CASE050-EVT034,Interaction preceding the reported incident.,P0118|P0582
CASE050,2025-05-26T08:06:00,cdr_sms,cdr,CDR10247,sms 882s,P0118|P0956
CASE050,2025-05-26T08:06:00,cdr_voice,cdr,CDR10256,voice 496s,P0118|P0180
CASE050,2025-05-26T12:06:00,cdr_voice,cdr,CDR10124,voice 274s,P0118|P0433
CASE050,2025-05-26T12:06:00,cdr_sms,cdr,CDR10172,sms 694s,P0118|P0843
CASE050,2025-05-26T14:06:00,cdr_voice,cdr,CDR10284,voice 463s,P0816|P0048
CASE050,2025-05-26T15:06:00,cdr_voice,cdr,CDR10181,voice 70s,P0118|P0453
CASE050,2025-05-26T15:06:00,cdr_voice,cdr,CDR10210,voice 538s,P0118|P0013
CASE050,2025-05-26T17:06:00,cdr_sms,cdr,CDR10185,sms 99s,P0118|P0534
CASE050,2025-05-26T17:06:00,cdr_voice,cdr,CDR10190,voice 254s,P0118|P0720
CASE050,2025-05-26T17:06:00,cdr_voice,cdr,CDR10326,voice 179s,P0227|P0987
CASE050,2025-05-26T17:06:00,cdr_voice,cdr,CDR10351,voice 48s,P0333|P0741
CASE050,2025-05-26T18:06:00,cdr_sms,cdr,CDR10212,sms 838s,P0118|P0013
CASE050,2025-05-26T19:06:00,cdr_voice,cdr,CDR10184,voice 317s,P0118|P0333
CASE050,2025-05-26T21:06:00,cdr_sms,cdr,CDR10250,sms 630s,P0118|P0998
CASE050,2025-05-26T21:06:00,cdr_voice,cdr,CDR10270,voice 71s,P0118|P0401
CASE050,2025-05-26T21:06:00,cdr_sms,cdr,CDR10293,sms 452s,P0136|P0627
CASE050,2025-05-26T22:06:00,cdr_voice,cdr,CDR10100,voice 820s,P0118|P0156
CASE050,2025-05-26T22:06:00,cdr_sms,cdr,CDR10149,sms 127s,P0118|P0533
CASE050,2025-05-26T22:06:00,cdr_sms,cdr,CDR10238,sms 879s,P0118|P0582
CASE050,2025-05-26T23:06:00,cdr_voice,cdr,CDR10150,voice 202s,P0118|P0533
CASE050,2025-05-27T00:06:00,meeting,timelines,CASE050-EVT040,Interaction preceding the reported incident.,P0118|P0227
CASE050,2025-05-27T00:06:00,cdr_voice,cdr,CDR10135,voice 391s,P0118|P0136
CASE050,2025-05-27T00:06:00,cdr_voice,cdr,CDR10254,voice 744s,P0118|P0180
CASE050,2025-05-27T01:06:00,cdr_sms,cdr,CDR10139,sms 887s,P0118|P0630
CASE050,2025-05-27T01:06:00,cdr_voice,cdr,CDR10140,voice 347s,P0118|P0630
CASE050,2025-05-27T01:06:00,cdr_voice,cdr,CDR10215,voice 623s,P0118|P0938
CASE050,2025-05-27T02:06:00,meeting,timelines,CASE050-EVT032,Interaction preceding the reported incident.,P0118|P0378
CASE050,2025-05-27T03:06:00,cdr_voice,cdr,CDR10168,voice 794s,P0118|P0653
CASE050,2025-05-27T04:06:00,cdr_sms,cdr,CDR10188,sms 322s,P0118|P0534
CASE050,2025-05-27T05:06:00,cdr_voice,cdr,CDR10219,voice 511s,P0118|P0938
CASE050,2025-05-27T05:06:00,cdr_sms,cdr,CDR10224,sms 220s,P0118|P0278
CASE050,2025-05-27T05:06:00,cdr_sms,cdr,CDR10367,sms 267s,P0534|P0707
CASE050,2025-05-27T06:06:00,meeting,timelines,CASE050-EVT017,Interaction preceding the reported incident.,P0118|P0653
CASE050,2025-05-27T06:06:00,cdr_voice,cdr,CDR10147,voice 502s,P0118|P0533
CASE050,2025-05-27T06:06:00,cdr_voice,cdr,CDR10305,voice 444s,P0021|P0861
CASE050,2025-05-27T09:06:00,cdr_voice,cdr,CDR10130,voice 293s,P0118|P0272
CASE050,2025-05-27T09:06:00,cdr_sms,cdr,CDR10328,sms 77s,P0333|P0772
CASE050,2025-05-27T10:06:00,phone_call,timelines,CASE050-EVT035,Interaction preceding the reported incident.,P0118|P0732
CASE050,2025-05-27T10:06:00,cdr_voice,cdr,CDR10180,voice 273s,P0118|P0453
CASE050,2025-05-27T11:06:00,cdr_sms,cdr,CDR10138,sms 293s,P0118|P0630
CASE050,2025-05-27T15:06:00,cdr_voice,cdr,CDR10177,voice 755s,P0118|P0453
CASE050,2025-05-27T16:06:00,phone_call,timelines,CASE050-EVT030,Interaction preceding the reported incident.,P0118|P0190
CASE050,2025-05-27T17:06:00,phone_call,timelines,CASE050-EVT029,Interaction preceding the reported incident.,P0118|P0938
CASE050,2025-05-27T17:06:00,phone_call,timelines,CASE050-EVT042,Interaction preceding the reported incident.,P0118|P0401
CASE050,2025-05-27T20:06:00,transaction,transactions,TX2339,transfer amount=150000,ACC0262|ACC0673
CASE050,2025-05-27T20:06:00,transaction,transactions,TX2367,legitimate transfer amount=17497,ACC0613|ACC0085
CASE050,2025-05-27T21:06:00,cdr_voice,cdr,CDR10106,voice 215s,P0118|P0700
CASE050,2025-05-27T21:06:00,cdr_voice,cdr,CDR10196,voice 347s,P0118|P0021
CASE050,2025-05-28T01:06:00,cdr_voice,cdr,CDR10169,voice 355s,P0118|P0653
CASE050,2025-05-28T01:06:00,cdr_voice,cdr,CDR10276,voice 145s,P0118|P0441
CASE050,2025-05-28T02:06:00,cdr_sms,cdr,CDR10334,sms 292s,P0065|P0800
CASE050,2025-05-28T03:06:00,cdr_sms,cdr,CDR10229,sms 707s,P0118|P0942
CASE050,2025-05-28T05:06:00,phone_call,timelines,CASE050-EVT021,Interaction preceding the reported incident.,P0118|P0333
CASE050,2025-05-28T05:06:00,cdr_voice,cdr,CDR10127,voice 434s,P0118|P0503
CASE050,2025-05-28T06:06:00,cdr_sms,cdr,CDR10170,sms 766s,P0118|P0653
CASE050,2025-05-28T09:06:00,cdr_sms,cdr,CDR10240,sms 221s,P0118|P0732
CASE050,2025-05-28T11:06:00,cdr_sms,cdr,CDR10119,sms 638s,P0118|P0046
CASE050,2025-05-28T12:06:00,cdr_voice,cdr,CDR10159,voice 894s,P0118|P0065
CASE050,2025-05-28T13:06:00,vehicle_movement,timelines,CASE050-EVT028,Interaction preceding the reported incident.,P0118|P0013
CASE050,2025-05-28T13:06:00,cdr_voice,cdr,CDR10117,voice 755s,P0118|P0691
CASE050,2025-05-28T13:06:00,cdr_sms,cdr,CDR10137,sms 552s,P0118|P0630
CASE050,2025-05-28T13:06:00,cdr_voice,cdr,CDR10277,voice 562s,P0118|P0441
CASE050,2025-05-28T16:06:00,cdr_voice,cdr,CDR10120,voice 697s,P0118|P0046
CASE050,2025-05-28T16:06:00,cdr_voice,cdr,CDR10143,voice 637s,P0118|P0544
CASE050,2025-05-28T17:06:00,vehicle_movement,timelines,CASE050-EVT008,Interaction preceding the reported incident.,P0118|P0503
CASE050,2025-05-28T17:06:00,cdr_sms,cdr,CDR10318,sms 147s,P0686|P0976
CASE050,2025-05-28T19:06:00,phone_call,timelines,CASE050-EVT019,Interaction preceding the reported incident.,P0118|P0430
CASE050,2025-05-28T20:06:00,transaction,transactions,TX2344,legitimate transfer amount=19647,ACC0786|ACC0509
CASE050,2025-05-28T20:06:00,transaction,transactions,TX2369,legitimate transfer amount=8685,ACC0129|ACC0492
CASE050,2025-05-28T20:06:00,location_co-location,location_events,CASE050-LE0255,seen at LOC0209,P0118
CASE050,2025-05-28T21:06:00,cdr_sms,cdr,CDR10360,sms 108s,P0080|P0185
CASE050,2025-05-28T23:06:00,cdr_voice,cdr,CDR10217,voice 220s,P0118|P0938
CASE050,2025-05-29T00:06:00,cdr_sms,cdr,CDR10110,sms 650s,P0118|P0700
CASE050,2025-05-29T01:06:00,cdr_sms,cdr,CDR10206,sms 248s,P0118|P0984
CASE050,2025-05-29T02:06:00,vehicle_movement,timelines,CASE050-EVT009,Interaction preceding the reported incident.,P0118|P0272
CASE050,2025-05-29T03:06:00,cdr_voice,cdr,CDR10108,voice 121s,P0118|P0700
CASE050,2025-05-29T07:06:00,phone_call,timelines,CASE050-EVT015,Interaction preceding the reported incident.,P0118|P0065
CASE050,2025-05-29T08:06:00,cdr_voice,cdr,CDR10275,voice 505s,P0118|P0441
CASE050,2025-05-29T09:06:00,cdr_voice,cdr,CDR10341,voice 323s,P0190|P0123
CASE050,2025-05-29T09:06:00,cdr_sms,cdr,CDR10344,sms 571s,P0816|P0430
CASE050,2025-05-29T09:06:00,cdr_sms,cdr,CDR10348,sms 220s,P0080|P0788
CASE050,2025-05-29T10:06:00,cdr_voice,cdr,CDR10208,voice 454s,P0118|P0984
CASE050,2025-05-29T10:06:00,cdr_voice,cdr,CDR10261,voice 148s,P0118|P0482
CASE050,2025-05-29T11:06:00,vehicle_movement,timelines,CASE050-EVT022,Interaction preceding the reported incident.,P0118|P0534
CASE050,2025-05-29T14:06:00,cdr_sms,cdr,CDR10265,sms 609s,P0118|P0943
CASE050,2025-05-29T15:06:00,phone_call,timelines,CASE050-EVT031,Interaction preceding the reported incident.,P0118|P0278
CASE050,2025-05-29T15:06:00,cdr_voice,cdr,CDR10163,voice 412s,P0118|P0575
CASE050,2025-05-29T15:06:00,location_co-location,location_events,CASE050-LE0256,seen at LOC0209,P0156
CASE050,2025-05-29T19:06:00,cdr_sms,cdr,CDR10203,sms 219s,P0118|P0816
CASE050,2025-05-29T20:06:00,cdr_voice,cdr,CDR10236,voice 513s,P0118|P0582
CASE050,2025-05-29T20:06:00,transaction,transactions,TX2337,transfer amount=49500,ACC0644|ACC0140
CASE050,2025-05-29T20:06:00,transaction,transactions,TX2359,legitimate transfer amount=14817,ACC0749|ACC0121
CASE050,2025-05-29T20:06:00,transaction,transactions,TX2376,legitimate transfer amount=7956,ACC0196|ACC0047
CASE050,2025-05-29T20:06:00,transaction,transactions,TX2378,legitimate transfer amount=1184,ACC0498|ACC0567
CASE050,2025-05-29T20:06:00,location_routine,location_events,CASE050-LE0258,seen at LOC0225,P0732
CASE050,2025-05-29T23:06:00,cdr_voice,cdr,CDR10251,voice 896s,P0118|P0998
CASE050,2025-05-30T00:06:00,vehicle_movement,timelines,CASE050-EVT006,Interaction preceding the reported incident.,P0118|P0046
CASE050,2025-05-30T02:06:00,cdr_voice,cdr,CDR10123,voice 177s,P0118|P0433
CASE050,2025-05-30T02:06:00,cdr_sms,cdr,CDR10315,sms 584s,P0333|P0610
CASE050,2025-05-30T03:06:00,cdr_voice,cdr,CDR10182,voice 377s,P0118|P0333
CASE050,2025-05-30T03:06:00,cdr_sms,cdr,CDR10197,sms 854s,P0118|P0021
CASE050,2025-05-30T04:06:00,vehicle_movement,timelines,CASE050-EVT003,Interaction preceding the reported incident.,P0118|P0393
CASE050,2025-05-30T04:06:00,cdr_voice,cdr,CDR10116,voice 356s,P0118|P0486
CASE050,2025-05-30T05:06:00,cdr_voice,cdr,CDR10114,voice 847s,P0118|P0393
CASE050,2025-05-30T05:06:00,cdr_voice,cdr,CDR10362,voice 52s,P0378|P0879
CASE050,2025-05-30T06:06:00,phone_call,timelines,CASE050-EVT037,Interaction preceding the reported incident.,P0118|P0998
CASE050,2025-05-30T07:06:00,cdr_voice,cdr,CDR10141,voice 861s,P0118|P0630
CASE050,2025-05-30T07:06:00,cdr_voice,cdr,CDR10243,voice 623s,P0118|P0732
CASE050,2025-05-30T08:06:00,vehicle_movement,timelines,CASE050-EVT007,Interaction preceding the reported incident.,P0118|P0433
CASE050,2025-05-30T08:06:00,cdr_voice,cdr,CDR10235,voice 551s,P0118|P0582
CASE050,2025-05-30T08:06:00,cdr_voice,cdr,CDR10299,voice 508s,P0482|P0319
CASE050,2025-05-30T09:06:00,cdr_sms,cdr,CDR10281,sms 104s,P0180|P0899
CASE050,2025-05-30T10:06:00,cdr_voice,cdr,CDR10115,voice 885s,P0118|P0486
CASE050,2025-05-30T12:06:00,cdr_voice,cdr,CDR10213,voice 538s,P0118|P0013
CASE050,2025-05-30T13:06:00,cdr_voice,cdr,CDR10111,voice 262s,P0118|P0700
CASE050,2025-05-30T13:06:00,cdr_voice,cdr,CDR10112,voice 386s,P0118|P0393
CASE050,2025-05-30T13:06:00,cdr_voice,cdr,CDR10198,voice 811s,P0118|P0021
CASE050,2025-05-30T15:06:00,cdr_voice,cdr,CDR10160,voice 715s,P0118|P0065
CASE050,2025-05-30T16:06:00,cdr_sms,cdr,CDR10192,sms 391s,P0118|P0720
CASE050,2025-05-30T17:06:00,cdr_voice,cdr,CDR10154,voice 303s,P0118|P0080
CASE050,2025-05-30T17:06:00,cdr_voice,cdr,CDR10264,voice 142s,P0118|P0943
CASE050,2025-05-30T17:06:00,cdr_voice,cdr,CDR10345,voice 416s,P0686|P0506
CASE050,2025-05-30T18:06:00,cdr_voice,cdr,CDR10209,voice 620s,P0118|P0013
CASE050,2025-05-30T18:06:00,cdr_voice,cdr,CDR10267,voice 565s,P0118|P0943
CASE050,2025-05-30T19:06:00,cdr_voice,cdr,CDR10121,voice 701s,P0118|P0433
CASE050,2025-05-30T20:06:00,cdr_sms,cdr,CDR10263,sms 385s,P0118|P0227
CASE050,2025-05-30T20:06:00,transaction,transactions,TX2336,transfer amount=82000,ACC0491|ACC0644
CASE050,2025-05-30T20:06:00,transaction,transactions,TX2338,transfer amount=235000,ACC0140|ACC0262
CASE050,2025-05-30T20:06:00,transaction,transactions,TX2349,legitimate transfer amount=18176,ACC0031|ACC0446
