event_id,case_id,timestamp,person_ids,location_id,event_type,description
CASE050-EVT031,CASE050,2025-05-29T15:06:00,P0118|P0278,LOC0284,phone_call,Interaction preceding the reported incident.
CASE050-EVT032,CASE050,2025-05-27T02:06:00,P0118|P0378,LOC0165,meeting,Interaction preceding the reported incident.
CASE050-EVT033,CASE050,2025-05-31T05:06:00,P0118|P0942,LOC0024,vehicle_movement,Interaction preceding the reported incident.
CASE050-EVT034,CASE050,2025-05-26T07:06:00,P0118|P0582,LOC0064,vehicle_movement,Interaction preceding the reported incident.
CASE050-EVT035,CASE050,2025-05-27T10:06:00,P0118|P0732,LOC0032,phone_call,Interaction preceding the reported incident.
CASE050-EVT036,CASE050,2025-05-22T13:06:00,P0118|P0956,LOC0095,vehicle_movement,Interaction preceding the reported incident.
CASE050-EVT037,CASE050,2025-05-30T06:06:00,P0118|P0998,LOC0227,phone_call,Interaction preceding the reported incident.
CASE050-EVT038,CASE050,2025-05-23T16:06:00,P0118|P0180,LOC0135,meeting,Interaction preceding the reported incident.
CASE050-EVT039,CASE050,2025-05-24T18:06:00,P0118|P0482,LOC0147,vehicle_movement,Interaction preceding the reported incident.
CASE050-EVT040,CASE050,2025-05-27T00:06:00,P0118|P0227,LOC0217,meeting,Interaction preceding the reported incident.
CASE050-EVT041,CASE050,2025-05-24T01:06:00,P0118|P0943,LOC0148,phone_call,Interaction preceding the reported incident.
CASE050-EVT042,CASE050,2025-05-27T17:06:00,P0118|P0401,LOC0226,phone_call,Interaction preceding the reported incident.
CASE050-EVT043,CASE050,2025-05-22T15:06:00,P0118|P0441,LOC0044,phone_call,Interaction preceding the reported incident.
CASE050-EVT044,CASE050,2025-06-01T20:06:00,P0118,LOC0001,incident,Reported insurance fraud incident.
CASE051-EVT001,CASE051,2026-02-14T01:18:00,P0009|P0201,LOC0196,meeting,Interaction preceding the reported incident.
CASE051-EVT002,CASE051,2026-02-06T18:18:00,P0009|P0145,LOC0102,phone_call,Interaction preceding the reported incident.
CASE051-EVT003,CASE051,2026-02-16T10:18:00,P0009,LOC0263,incident,Reported courier-based criminal network incident.
CASE052-EVT001,CASE052,2026-03-17T02:08:00,P0086|P0716,LOC0022,meeting,Interaction preceding the reported incident.
CASE052-EVT002,CASE052,2026-03-18T06:08:00,P0716|P0783,LOC0025,vehicle_movement,Interaction preceding the reported incident.
CASE052-EVT003,CASE052,2026-03-20T17:08:00,P0086,LOC0279,incident,Reported vehicle theft network incident.
CASE053-EVT001,CASE053,2026-04-29T13:47:00,P0968|P0494,LOC0179,meeting,Interaction preceding the reported incident.
CASE053-EVT002,CASE053,2026-05-02T10:47:00,P0494|P0774,LOC0223,meeting,Interaction preceding the reported incident.
CASE053-EVT003,CASE053,2026-05-01T20:47:00,P0774|P0808,LOC0113,vehicle_movement,Interaction preceding the reported incident.
CASE053-EVT004,CASE053,2026-04-25T18:47:00,P0808|P0438,LOC0141,meeting,Interaction preceding the reported incident.
CASE053-EVT005,CASE053,2026-05-03T12:47:00,P0438|P0874,LOC0002,meeting,Interaction preceding the reported incident.
CASE053-EVT006,CASE053,2026-04-28T16:47:00,P0874|P0873,LOC0082,phone_call,Interaction preceding the reported incident.
CASE053-EVT007,CASE053,2026-05-03T07:47:00,P0873|P0241,LOC0072,vehicle_movement,Interaction preceding the reported incident.
CASE053-EVT008,CASE053,2026-04-27T20:47:00,P0241|P0988,LOC0032,meeting,Interaction preceding the reported incident.
CASE053-EVT009,CASE053,2026-04-28T18:47:00,P0988|P0901,LOC0153,vehicle_movement,Interaction preceding the reported incident.
CASE053-EVT010,CASE053,2026-04-28T05:47:00,P0901|P0688,LOC0025,phone_call,Interaction preceding the reported incident.
CASE053-EVT011,CASE053,2026-04-27T10:47:00,P0688|P0158,LOC0290,phone_call,Interaction preceding the reported incident.
CASE053-EVT012,CASE053,2026-05-04T23:47:00,P0968,LOC0115,incident,Reported vehicle theft network incident.
CASE054-EVT001,CASE054,2026-04-13T08:07:00,P0497|P0126,LOC0109,meeting,Interaction preceding the reported incident.
CASE054-EVT002,CASE054,2026-04-11T09:07:00,P0366|P0126,LOC0043,phone_call,Interaction preceding the reported incident.
CASE054-EVT003,CASE054,2026-04-09T15:07:00,P0251|P0053,LOC0148,vehicle_movement,Interaction preceding the reported incident.
CASE054-EVT004,CASE054,2026-04-08T15:07:00,P0126|P0053,LOC0169,meeting,Interaction preceding the reported incident.
CASE054-EVT005,CASE054,2026-04-17T20:07:00,P0497,LOC0123,incident,Reported fake-company network incident.
CASE055-EVT001,CASE055,2026-03-01T09:06:00,P0476|P0101,LOC0056,phone_call,Interaction preceding the reported incident.
CASE055-EVT002,CASE055,2026-03-01T01:06:00,P0117|P0563,LOC0221,vehicle_movement,Interaction preceding the reported incident.
CASE055-EVT003,CASE055,2026-02-21T15:06:00,P0712|P0398,LOC0214,phone_call,Interaction preceding the reported incident.
CASE055-EVT004,CASE055,2026-02-26T13:06:00,P0856|P0430,LOC0249,vehicle_movement,Interaction preceding the reported incident.
CASE055-EVT005,CASE055,2026-02-26T13:06:00,P0426|P0402,LOC0031,vehicle_movement,Interaction preceding the reported incident.
CASE055-EVT006,CASE055,2026-02-27T02:06:00,P0981|P0280,LOC0249,phone_call,Interaction preceding the reported incident.
CASE055-EVT007,CASE055,2026-02-23T03:06:00,P0996|P0711,LOC0276,phone_call,Interaction preceding the reported incident.
CASE055-EVT008,CASE055,2026-02-24T21:06:00,P0964|P0890,LOC0202,vehicle_movement,Interaction preceding the reported incident.
CASE055-EVT009,CASE055,2026-03-02T16:06:00,P0476,LOC0168,incident,Reported investment fraud incident.
CASE056-EVT001,CASE056,2025-06-11T10:21:00,P0179|P0725,LOC0070,phone_call,Interaction preceding the reported incident.
CASE056-EVT002,CASE056,2025-06-12T17:21:00,P0179|P0688,LOC0091,vehicle_movement,Interaction preceding the reported incident.
CASE056-EVT003,CASE056,2025-06-07T20:21:00,P0725|P0688,LOC0206,vehicle_movement,Interaction preceding the reported incident.
CASE056-EVT004,CASE056,2025-06-10T21:21:00,P0725|P0485,LOC0247,phone_call,Interaction preceding the reported incident.
CASE056-EVT005,CASE056,2025-06-10T12:21:00,P0688|P0485,LOC0257,phone_call,Interaction preceding the reported incident.
CASE056-EVT006,CASE056,2025-06-11T00:21:00,P0688|P0986,LOC0061,phone_call,Interaction preceding the reported incident.
CASE056-EVT007,CASE056,2025-06-12T11:21:00,P0485|P0986,LOC0051,meeting,Interaction preceding the reported incident.
CASE056-EVT008,CASE056,2025-06-08T16:21:00,P0485|P0379,LOC0253,vehicle_movement,Interaction preceding the reported incident.
CASE056-EVT009,CASE056,2025-06-09T19:21:00,P0986|P0379,LOC0257,vehicle_movement,Interaction preceding the reported incident.
CASE056-EVT010,CASE056,2025-06-07T12:21:00,P0986|P0687,LOC0045,vehicle_movement,Interaction preceding the reported incident.
CASE056-EVT011,CASE056,2025-06-10T14:21:00,P0379|P0687,LOC0049,meeting,Interaction preceding the reported incident.
CASE056-EVT012,CASE056,2025-06-05T17:21:00,P0379|P0783,LOC0273,phone_call,Interaction preceding the reported incident.
CASE056-EVT013,CASE056,2025-06-04T09:21:00,P0687|P0783,LOC0258,meeting,Interaction preceding the reported incident.
CASE056-EVT014,CASE056,2025-06-06T17:21:00,P0687|P0607,LOC0262,meeting,Interaction preceding the reported incident.
CASE056-EVT015,CASE056,2025-06-12T12:21:00,P0783|P0607,LOC0297,vehicle_movement,Interaction preceding the reported incident.
CASE056-EVT016,CASE056,2025-06-10T08:21:00,P0783|P0532,LOC0016,meeting,Interaction preceding the reported incident.
CASE056-EVT017,CASE056,2025-06-12T11:21:00,P0607|P0532,LOC0159,meeting,Interaction preceding the reported incident.
CASE056-EVT018,CASE056,2025-06-12T11:21:00,P0607|P0698,LOC0213,vehicle_movement,Interaction preceding the reported incident.
CASE056-EVT019,CASE056,2025-06-11T23:21:00,P0532|P0698,LOC0267,meeting,Interaction preceding the reported incident.
CASE056-EVT020,CASE056,2025-06-07T10:21:00,P0532|P0847,LOC0026,meeting,Interaction preceding the reported incident.
CASE056-EVT021,CASE056,2025-06-11T18:21:00,P0698|P0847,LOC0020,meeting,Interaction preceding the reported incident.
CASE056-EVT022,CASE056,2025-06-08T21:21:00,P0698|P0315,LOC0064,phone_call,Interaction preceding the reported incident.
CASE056-EVT023,CASE056,2025-06-04T10:21:00,P0847|P0315,LOC0122,meeting,Interaction preceding the reported incident.
CASE056-EVT024,CASE056,2025-06-07T23:21:00,P0847|P0702,LOC0144,phone_call,Interaction preceding the reported incident.
CASE056-EVT025,CASE056,2025-06-11T23:21:00,P0315|P0702,LOC0183,phone_call,Interaction preceding the reported incident.
CASE056-EVT026,CASE056,2025-06-09T17:21:00,P0315|P0992,LOC0200,vehicle_movement,Interaction preceding the reported incident.
CASE056-EVT027,CASE056,2025-06-09T18:21:00,P0702|P0992,LOC0067,vehicle_movement,Interaction preceding the reported incident.
CASE056-EVT028,CASE056,2025-06-06T19:21:00,P0702|P0251,LOC0105,meeting,Interaction preceding the reported incident.
CASE056-EVT029,CASE056,2025-06-04T15:21:00,P0992|P0251,LOC0280,meeting,Interaction preceding the reported incident.
CASE056-EVT030,CASE056,2025-06-04T11:21:00,P0992|P0480,LOC0102,meeting,Interaction preceding the reported incident.
CASE056-EVT031,CASE056,2025-06-06T02:21:00,P0251|P0480,LOC0078,vehicle_movement,Interaction preceding the reported incident.
CASE056-EVT032,CASE056,2025-06-11T07:21:00,P0251|P0178,LOC0106,phone_call,Interaction preceding the reported incident.
CASE056-EVT033,CASE056,2025-06-06T07:21:00,P0480|P0178,LOC0247,meeting,Interaction preceding the reported incident.
CASE056-EVT034,CASE056,2025-06-13T18:21:00,P0480|P0728,LOC0175,phone_call,Interaction preceding the reported incident.
CASE056-EVT035,CASE056,2025-06-12T20:21:00,P0178|P0728,LOC0228,meeting,Interaction preceding the reported incident.
CASE056-EVT036,CASE056,2025-06-07T14:21:00,P0178|P0966,LOC0197,phone_call,Interaction preceding the reported incident.
CASE056-EVT037,CASE056,2025-06-10T14:21:00,P0728|P0966,LOC0098,phone_call,Interaction preceding the reported incident.
CASE056-EVT038,CASE056,2025-06-06T02:21:00,P0728|P0555,LOC0031,vehicle_movement,Interaction preceding the reported incident.
CASE056-EVT039,CASE056,2025-06-05T09:21:00,P0966|P0555,LOC0098,phone_call,Interaction preceding the reported incident.
CASE056-EVT040,CASE056,2025-06-08T09:21:00,P0966|P0192,LOC0231,phone_call,Interaction preceding the reported incident.
CASE056-EVT041,CASE056,2025-06-04T16:21:00,P0555|P0192,LOC0297,phone_call,Interaction preceding the reported incident.
CASE056-EVT042,CASE056,2025-06-06T15:21:00,P0555|P0809,LOC0225,vehicle_movement,Interaction preceding the reported incident.
CASE056-EVT043,CASE056,2025-06-11T12:21:00,P0192|P0809,LOC0219,phone_call,Interaction preceding the reported incident.
CASE056-EVT044,CASE056,2025-06-10T20:21:00,P0192|P0406,LOC0222,vehicle_movement,Interaction preceding the reported incident.
CASE056-EVT045,CASE056,2025-06-06T15:21:00,P0809|P0406,LOC0258,meeting,Interaction preceding the reported incident.
CASE056-EVT046,CASE056,2025-06-08T20:21:00,P0809|P0822,LOC0020,phone_call,Interaction preceding the reported incident.
CASE056-EVT047,CASE056,2025-06-11T19:21:00,P0406|P0822,LOC0030,vehicle_movement,Interaction preceding the reported incident.
CASE056-EVT048,CASE056,2025-06-07T17:21:00,P0406|P0699,LOC0036,phone_call,Interaction preceding the reported incident.
CASE056-EVT049,CASE056,2025-06-11T22:21:00,P0822|P0699,LOC0153,vehicle_movement,Interaction preceding the reported incident.
CASE056-EVT050,CASE056,2025-06-05T14:21:00,P0822|P0775,LOC0242,meeting,Interaction preceding the reported incident.
CASE056-EVT051,CASE056,2025-06-13T17:21:00,P0699|P0775,LOC0131,vehicle_movement,Interaction preceding the reported incident.
CASE056-EVT052,CASE056,2025-06-04T07:21:00,P0699|P0297,LOC0062,vehicle_movement,Interaction preceding the reported incident.
CASE056-EVT053,CASE056,2025-06-04T18:21:00,P0775|P0297,LOC0066,meeting,Interaction preceding the reported incident.
CASE056-EVT054,CASE056,2025-06-12T16:21:00,P0775|P0124,LOC0073,meeting,Interaction preceding the reported incident.
CASE056-EVT055,CASE056,2025-06-12T14:21:00,P0297|P0124,LOC0159,vehicle_movement,Interaction preceding the reported incident.
CASE056-EVT056,CASE056,2025-06-08T02:21:00,P0297|P0328,LOC0004,phone_call,Interaction preceding the reported incident.
CASE056-EVT057,CASE056,2025-06-12T18:21:00,P0124|P0328,LOC0287,meeting,Interaction preceding the reported incident.
CASE056-EVT058,CASE056,2025-06-06T02:21:00,P0124|P0429,LOC0294,meeting,Interaction preceding the reported incident.
CASE056-EVT059,CASE056,2025-06-10T03:21:00,P0328|P0429,LOC0119,phone_call,Interaction preceding the reported incident.
CASE056-EVT060,CASE056,2025-06-15T03:21:00,P0179,LOC0099,incident,Reported investment fraud incident.
CASE057-EVT001,CASE057,2026-03-28T01:39:00,P0851|P0285,LOC0285,meeting,Interaction preceding the reported incident.
CASE057-EVT002,CASE057,2026-03-24T20:39:00,P0285|P0714,LOC0197,phone_call,Interaction preceding the reported incident.
CASE057-EVT003,CASE057,2026-03-31T16:39:00,P0851,LOC0226,incident,Reported missing-person investigation incident.
CASE058-EVT001,CASE058,2025-06-21T19:03:00,P0637|P0821,LOC0258,phone_call,Interaction preceding the reported incident.
CASE058-EVT002,CASE058,2025-06-25T12:03:00,P0821|P0193,LOC0229,phone_call,Interaction preceding the reported incident.
CASE058-EVT003,CASE058,2025-06-21T21:03:00,P0193|P0543,LOC0224,phone_call,Interaction preceding the reported incident.
CASE058-EVT004,CASE058,2025-06-28T11:03:00,P0543|P0187,LOC0013,phone_call,Interaction preceding the reported incident.
CASE058-EVT005,CASE058,2025-06-26T13:03:00,P0187|P0487,LOC0279,meeting,Interaction preceding the reported incident.
CASE058-EVT006,CASE058,2025-06-25T21:03:00,P0487|P0862,LOC0204,vehicle_movement,Interaction preceding the reported incident.
CASE058-EVT007,CASE058,2025-06-21T22:03:00,P0373|P0771,LOC0176,meeting,Interaction preceding the reported incident.
CASE058-EVT008,CASE058,2025-06-28T02:03:00,P0771|P0424,LOC0219,meeting,Interaction preceding the reported incident.
CASE058-EVT009,CASE058,2025-06-23T03:03:00,P0424|P0426,LOC0059,phone_call,Interaction preceding the reported incident.
CASE058-EVT010,CASE058,2025-06-20T08:03:00,P0426|P0602,LOC0211,meeting,Interaction preceding the reported incident.
CASE058-EVT011,CASE058,2025-06-22T03:03:00,P0602|P0350,LOC0217,meeting,Interaction preceding the reported incident.
CASE058-EVT012,CASE058,2025-06-21T23:03:00,P0350|P0828,LOC0238,phone_call,Interaction preceding the reported incident.
CASE058-EVT013,CASE058,2025-06-20T12:03:00,P0862|P0373,LOC0253,meeting,Interaction preceding the reported incident.
CASE058-EVT014,CASE058,2025-06-30T14:03:00,P0637,LOC0242,incident,Reported illegal goods distribution incident.
CASE059-EVT001,CASE059,2025-07-16T11:42:00,P0780|P0642,LOC0141,meeting,Interaction preceding the reported incident.
CASE059-EVT002,CASE059,2025-07-16T09:42:00,P0642|P0373,LOC0167,vehicle_movement,Interaction preceding the reported incident.
CASE059-EVT003,CASE059,2025-07-24T06:42:00,P0373|P0223,LOC0265,vehicle_movement,Interaction preceding the reported incident.
CASE059-EVT004,CASE059,2025-07-19T06:42:00,P0223|P0671,LOC0217,vehicle_movement,Interaction preceding the reported incident.
CASE059-EVT005,CASE059,2025-07-20T18:42:00,P0671|P0077,LOC0168,meeting,Interaction preceding the reported incident.
CASE059-EVT006,CASE059,2025-07-20T12:42:00,P0077|P0075,LOC0001,vehicle_movement,Interaction preceding the reported incident.
CASE059-EVT007,CASE059,2025-07-16T09:42:00,P0075|P0325,LOC0282,phone_call,Interaction preceding the reported incident.
CASE059-EVT008,CASE059,2025-07-22T01:42:00,P0325|P0466,LOC0022,meeting,Interaction preceding the reported incident.
CASE059-EVT009,CASE059,2025-07-22T03:42:00,P0466|P0850,LOC0170,meeting,Interaction preceding the reported incident.
CASE059-EVT010,CASE059,2025-07-20T16:42:00,P0850|P0958,LOC0141,phone_call,Interaction preceding the reported incident.
CASE059-EVT011,CASE059,2025-07-18T14:42:00,P0958|P0334,LOC0011,phone_call,Interaction preceding the reported incident.
CASE059-EVT012,CASE059,2025-07-25T02:42:00,P0334|P0117,LOC0155,phone_call,Interaction preceding the reported incident.
CASE059-EVT013,CASE059,2025-07-21T16:42:00,P0117|P0818,LOC0205,vehicle_movement,Interaction preceding the reported incident.
CASE059-EVT014,CASE059,2025-07-24T15:42:00,P0818|P0676,LOC0217,meeting,Interaction preceding the reported incident.
CASE059-EVT015,CASE059,2025-07-19T12:42:00,P0676|P0131,LOC0181,phone_call,Interaction preceding the reported incident.
CASE059-EVT016,CASE059,2025-07-20T15:42:00,P0131|P0425,LOC0266,vehicle_movement,Interaction preceding the reported incident.
CASE059-EVT017,CASE059,2025-07-18T20:42:00,P0425|P0320,LOC0049,meeting,Interaction preceding the reported incident.
CASE059-EVT018,CASE059,2025-07-18T19:42:00,P0320|P0130,LOC0186,meeting,Interaction preceding the reported incident.
CASE059-EVT019,CASE059,2025-07-17T03:42:00,P0130|P0551,LOC0262,meeting,Interaction preceding the reported incident.
CASE059-EVT020,CASE059,2025-07-19T03:42:00,P0551|P0296,LOC0226,phone_call,Interaction preceding the reported incident.
CASE059-EVT021,CASE059,2025-07-19T16:42:00,P0296|P0970,LOC0235,vehicle_movement,Interaction preceding the reported incident.
CASE059-EVT022,CASE059,2025-07-24T05:42:00,P0970|P0405,LOC0040,meeting,Interaction preceding the reported incident.
CASE059-EVT023,CASE059,2025-07-23T14:42:00,P0405|P0248,LOC0132,phone_call,Interaction preceding the reported incident.
CASE059-EVT024,CASE059,2025-07-20T15:42:00,P0960|P0678,LOC0121,phone_call,Interaction preceding the reported incident.
CASE059-EVT025,CASE059,2025-07-22T08:42:00,P0678|P0071,LOC0089,meeting,Interaction preceding the reported incident.
CASE059-EVT026,CASE059,2025-07-17T18:42:00,P0071|P0009,LOC0204,phone_call,Interaction preceding the reported incident.
CASE059-EVT027,CASE059,2025-07-20T08:42:00,P0009|P0541,LOC0292,vehicle_movement,Interaction preceding the reported incident.
CASE059-EVT028,CASE059,2025-07-21T13:42:00,P0541|P0585,LOC0155,meeting,Interaction preceding the reported incident.
