case_id,source,target,type
CASE099,P0935,P0572,TRUE_NETWORK_EDGE
CASE099,P0935,P0706,TRUE_NETWORK_EDGE
CASE099,P0935,P0471,TRUE_NETWORK_EDGE
CASE099,P0935,P0535,TRUE_NETWORK_EDGE
CASE099,P0519,P0097,TRUE_NETWORK_EDGE
CASE099,P0935,P0282,TRUE_NETWORK_EDGE
CASE099,P0935,P0423,TRUE_NETWORK_EDGE
CASE099,P0935,P0510,TRUE_NETWORK_EDGE
CASE099,P0519,P0677,TRUE_NETWORK_EDGE
CASE099,P0519,P0913,TRUE_NETWORK_EDGE
CASE099,P0935,P0866,TRUE_NETWORK_EDGE
CASE099,P0935,P0333,TRUE_NETWORK_EDGE
CASE099,P0935,P0425,TRUE_NETWORK_EDGE
CASE099,P0935,P0769,TRUE_NETWORK_EDGE
CASE099,P0935,P0010,TRUE_NETWORK_EDGE
CASE099,P0935,P0833,TRUE_NETWORK_EDGE
CASE100,P0789,P0478,TRUE_NETWORK_EDGE
CASE100,P0478,P0348,TRUE_NETWORK_EDGE
CASE100,P0348,P0863,TRUE_NETWORK_EDGE
CASE100,P0863,P0643,TRUE_NETWORK_EDGE
CASE100,P0643,P0098,TRUE_NETWORK_EDGE
CASE100,P0098,P0019,TRUE_NETWORK_EDGE
CASE100,P0019,P0946,TRUE_NETWORK_EDGE
CASE100,P0946,P0957,TRUE_NETWORK_EDGE
CASE100,P0957,P0598,TRUE_NETWORK_EDGE
CASE100,P0598,P0989,TRUE_NETWORK_EDGE
CASE100,P0989,P0306,TRUE_NETWORK_EDGE
CASE100,P0306,P0198,TRUE_NETWORK_EDGE
CASE100,P0198,P0950,TRUE_NETWORK_EDGE
CASE100,P0950,P0674,TRUE_NETWORK_EDGE
CASE100,P0674,P0625,TRUE_NETWORK_EDGE
