cdr_id,case_id,caller_phone_id,receiver_phone_id,timestamp,duration_seconds,call_type,tower_location_id
CDR10644,CASE053,PH1148,PH0247,2026-04-18T10:47:00,150,sms,LOC0234
CDR10645,CASE053,PH1014,PH0897,2026-04-25T22:47:00,277,voice,LOC0262
CDR10646,CASE053,PH0507,PH0504,2026-04-26T19:47:00,235,voice,LOC0126
CDR10647,CASE053,PH1013,PH0438,2026-04-14T05:47:00,351,sms,LOC0112
CDR10648,CASE053,PH0802,PH1140,2026-04-30T20:47:00,238,sms,LOC0007
CDR10649,CASE053,PH0571,PH0328,2026-04-26T03:47:00,527,sms,LOC0292
CDR10650,CASE053,PH1013,PH0514,2026-04-23T06:47:00,455,voice,LOC0278
CDR10651,CASE053,PH1013,PH0053,2026-04-17T21:47:00,600,voice,LOC0097
CDR10652,CASE053,PH0936,PH0651,2026-04-20T20:47:00,334,voice,LOC0167
CDR10653,CASE053,PH0507,PH1124,2026-04-29T09:47:00,371,voice,LOC0255
CDR10654,CASE053,PH1014,PH0049,2026-04-16T22:47:00,307,voice,LOC0206
CDR10655,CASE053,PH0897,PH0988,2026-04-27T20:47:00,522,sms,LOC0214
CDR10656,CASE053,PH1045,PH0290,2026-05-03T03:47:00,510,sms,LOC0222
CDR10657,CASE053,PH0897,PH0799,2026-04-27T18:47:00,256,sms,LOC0146
CDR10658,CASE053,PH1045,PH1094,2026-04-30T19:47:00,53,voice,LOC0006
CDR10659,CASE053,PH0897,PH0982,2026-04-30T12:47:00,429,sms,LOC0114
CDR10660,CASE053,PH0936,PH0378,2026-04-27T21:47:00,385,voice,LOC0259
CDR10661,CASE053,PH0275,PH0596,2026-05-01T16:47:00,116,voice,LOC0016
CDR10662,CASE053,PH1013,PH0529,2026-04-30T03:47:00,421,voice,LOC0260
CDR10663,CASE053,PH0802,PH0587,2026-04-30T16:47:00,369,voice,LOC0229
CDR10664,CASE053,PH0897,PH0622,2026-04-19T07:47:00,368,sms,LOC0007
CDR10665,CASE053,PH1124,PH0577,2026-04-28T08:47:00,359,voice,LOC0086
CDR10666,CASE053,PH1148,PH0362,2026-04-15T23:47:00,502,voice,LOC0081
CDR10667,CASE053,PH0571,PH0051,2026-04-16T08:47:00,249,voice,LOC0010
CDR10668,CASE053,PH1014,PH0794,2026-04-18T04:47:00,420,sms,LOC0026
CDR10669,CASE053,PH1045,PH0695,2026-05-01T11:47:00,321,sms,LOC0034
CDR10670,CASE053,PH1148,PH0295,2026-05-02T23:47:00,213,sms,LOC0068
CDR10671,CASE053,PH0178,PH1113,2026-04-28T16:47:00,22,sms,LOC0296
CDR10672,CASE053,PH1124,PH0096,2026-05-01T07:47:00,223,voice,LOC0223
CDR10673,CASE053,PH0572,PH0493,2026-04-25T15:47:00,258,sms,LOC0183
CDR10674,CASE053,PH0802,PH0617,2026-04-19T08:47:00,94,sms,LOC0187
CDR10675,CASE053,PH0275,PH0529,2026-05-04T03:47:00,539,voice,LOC0129
CDR10676,CASE053,PH1013,PH1055,2026-04-25T06:47:00,113,sms,LOC0197
CDR10677,CASE053,PH0275,PH0857,2026-05-01T04:47:00,53,voice,LOC0234
CDR10678,CASE053,PH0572,PH0655,2026-04-22T12:47:00,125,sms,LOC0229
CDR10679,CASE053,PH1148,PH0849,2026-04-14T04:47:00,536,sms,LOC0055
CDR10680,CASE053,PH0571,PH0343,2026-04-14T14:47:00,98,sms,LOC0212
CDR10681,CASE053,PH0178,PH0265,2026-04-17T19:47:00,144,voice,LOC0016
CDR10682,CASE053,PH1045,PH0603,2026-04-26T16:47:00,208,voice,LOC0249
CDR10683,CASE053,PH1148,PH1089,2026-04-18T15:47:00,24,voice,LOC0228
CDR10684,CASE053,PH0507,PH1081,2026-05-01T20:47:00,361,voice,LOC0190
CDR10685,CASE053,PH0572,PH1097,2026-04-14T03:47:00,291,sms,LOC0290
CDR10686,CASE053,PH0897,PH0207,2026-04-27T11:47:00,435,voice,LOC0131
CDR10687,CASE053,PH0275,PH0934,2026-05-03T20:47:00,466,voice,LOC0197
CDR10688,CASE053,PH1124,PH0521,2026-05-02T08:47:00,178,voice,LOC0041
CDR10689,CASE053,PH1014,PH0682,2026-04-29T16:47:00,168,sms,LOC0087
CDR10690,CASE053,PH0897,PH0670,2026-04-26T14:47:00,168,voice,LOC0095
CDR10691,CASE053,PH0507,PH0723,2026-04-16T07:47:00,323,voice,LOC0236
CDR10692,CASE053,PH0178,PH0621,2026-04-19T04:47:00,505,voice,LOC0154
CDR10693,CASE053,PH0507,PH0857,2026-04-15T18:47:00,376,voice,LOC0098
CDR10694,CASE053,PH0572,PH0639,2026-05-04T02:47:00,256,voice,LOC0180
CDR10695,CASE053,PH0572,PH0804,2026-04-26T13:47:00,77,voice,LOC0128
CDR10696,CASE053,PH1045,PH0346,2026-04-27T23:47:00,88,voice,LOC0117
CDR10697,CASE053,PH0936,PH0915,2026-05-04T13:47:00,168,voice,LOC0167
CDR10698,CASE053,PH1045,PH0717,2026-04-14T07:47:00,157,voice,LOC0061
CDR10699,CASE053,PH0571,PH0753,2026-05-01T07:47:00,35,sms,LOC0101
CDR10700,CASE054,PH0575,PH0143,2026-04-16T03:07:00,569,voice,LOC0276
CDR10701,CASE054,PH0575,PH0143,2026-04-13T00:07:00,433,sms,LOC0146
CDR10702,CASE054,PH0421,PH0143,2026-04-15T01:07:00,134,voice,LOC0019
CDR10703,CASE054,PH0421,PH0143,2026-04-09T10:07:00,895,voice,LOC0012
CDR10704,CASE054,PH0289,PH0060,2026-04-16T20:07:00,19,sms,LOC0135
CDR10705,CASE054,PH0289,PH0060,2026-04-16T08:07:00,788,voice,LOC0229
CDR10706,CASE054,PH0289,PH0060,2026-04-12T03:07:00,45,voice,LOC0143
CDR10707,CASE054,PH0289,PH0060,2026-04-11T07:07:00,233,voice,LOC0158
CDR10708,CASE054,PH0289,PH0060,2026-04-11T10:07:00,803,voice,LOC0156
CDR10709,CASE054,PH0143,PH0060,2026-04-08T22:07:00,837,voice,LOC0191
CDR10710,CASE054,PH0143,PH0060,2026-04-13T15:07:00,224,voice,LOC0116
CDR10711,CASE054,PH0143,PH0060,2026-04-10T02:07:00,101,voice,LOC0209
CDR10712,CASE054,PH0143,PH0060,2026-04-10T19:07:00,725,voice,LOC0088
CDR10713,CASE054,PH0646,PH1157,2026-04-12T00:07:00,285,voice,LOC0152
CDR10714,CASE054,PH0646,PH0930,2026-04-14T04:07:00,213,voice,LOC0238
CDR10715,CASE054,PH0646,PH0514,2026-04-14T17:07:00,146,sms,LOC0101
CDR10716,CASE054,PH0575,PH1147,2026-04-17T03:07:00,455,voice,LOC0197
CDR10717,CASE054,PH0060,PH1027,2026-04-12T13:07:00,339,voice,LOC0095
CDR10718,CASE054,PH0646,PH0560,2026-04-04T05:07:00,49,sms,LOC0025
CDR10719,CASE054,PH0329,PH1015,2026-04-16T00:07:00,180,voice,LOC0013
CDR10720,CASE054,PH0645,PH0451,2026-04-04T01:07:00,87,voice,LOC0042
CDR10721,CASE054,PH0945,PH0359,2026-04-13T00:07:00,198,voice,LOC0263
CDR10722,CASE054,PH0575,PH0781,2026-04-12T12:07:00,82,voice,LOC0129
CDR10723,CASE054,PH0060,PH1022,2026-04-04T02:07:00,31,sms,LOC0041
CDR10724,CASE054,PH0945,PH0074,2026-04-10T17:07:00,119,sms,LOC0235
CDR10725,CASE054,PH0329,PH0794,2026-04-10T04:07:00,138,voice,LOC0059
CDR10726,CASE054,PH0143,PH0799,2026-04-08T15:07:00,394,voice,LOC0190
CDR10727,CASE054,PH0289,PH1086,2026-04-04T20:07:00,57,sms,LOC0281
CDR10728,CASE054,PH0645,PH0063,2026-04-07T21:07:00,31,sms,LOC0245
CDR10729,CASE054,PH0143,PH0507,2026-04-07T07:07:00,564,sms,LOC0263
CDR10730,CASE054,PH0575,PH0900,2026-04-15T07:07:00,448,voice,LOC0152
CDR10731,CASE054,PH0575,PH0404,2026-04-05T03:07:00,380,sms,LOC0178
CDR10732,CASE054,PH0945,PH1037,2026-04-10T13:07:00,325,sms,LOC0115
CDR10733,CASE054,PH0289,PH0215,2026-04-04T12:07:00,595,sms,LOC0105
CDR10734,CASE054,PH0575,PH0468,2026-03-31T14:07:00,179,voice,LOC0241
CDR10735,CASE054,PH0945,PH0801,2026-04-14T07:07:00,391,sms,LOC0241
CDR10736,CASE054,PH0421,PH1110,2026-04-11T21:07:00,177,voice,LOC0126
CDR10737,CASE054,PH0143,PH0449,2026-04-13T06:07:00,376,sms,LOC0070
CDR10738,CASE054,PH0646,PH1075,2026-04-11T09:07:00,273,sms,LOC0218
CDR10739,CASE054,PH0421,PH0478,2026-04-09T19:07:00,364,voice,LOC0193
CDR10740,CASE054,PH0329,PH0125,2026-04-17T16:07:00,18,voice,LOC0235
CDR10741,CASE054,PH0289,PH1092,2026-04-16T16:07:00,484,sms,LOC0178
CDR10742,CASE054,PH0060,PH1068,2026-04-10T21:07:00,384,sms,LOC0218
CDR10743,CASE054,PH0329,PH1023,2026-04-04T17:07:00,40,sms,LOC0196
CDR10744,CASE054,PH0645,PH0783,2026-04-16T08:07:00,232,sms,LOC0056
CDR10745,CASE054,PH0289,PH0821,2026-03-30T15:07:00,216,sms,LOC0095
CDR10746,CASE054,PH0575,PH0301,2026-04-05T21:07:00,60,sms,LOC0239
CDR10747,CASE054,PH0421,PH0223,2026-04-10T01:07:00,517,sms,LOC0293
CDR10748,CASE054,PH0143,PH0864,2026-04-09T14:07:00,89,sms,LOC0008
CDR10749,CASE054,PH0575,PH0434,2026-04-17T18:07:00,307,sms,LOC0025
CDR10750,CASE054,PH0329,PH0676,2026-04-07T01:07:00,517,sms,LOC0299
CDR10751,CASE054,PH0143,PH1023,2026-04-16T08:07:00,344,sms,LOC0259
CDR10752,CASE054,PH0945,PH0973,2026-04-15T10:07:00,521,voice,LOC0239
CDR10753,CASE054,PH0646,PH0424,2026-03-29T03:07:00,558,voice,LOC0290
CDR10754,CASE054,PH0143,PH0315,2026-04-14T19:07:00,154,voice,LOC0134
CDR10755,CASE054,PH0575,PH0284,2026-03-30T16:07:00,251,sms,LOC0253
CDR10756,CASE054,PH0329,PH0907,2026-04-03T01:07:00,45,sms,LOC0150
CDR10757,CASE054,PH0289,PH0231,2026-04-02T07:07:00,457,sms,LOC0292
CDR10758,CASE054,PH0060,PH0592,2026-04-14T16:07:00,229,voice,LOC0243
CDR10759,CASE054,PH0575,PH0102,2026-04-15T16:07:00,117,sms,LOC0223
CDR10760,CASE054,PH0646,PH0813,2026-04-03T15:07:00,67,voice,LOC0078
CDR10761,CASE054,PH0945,PH1079,2026-04-01T08:07:00,131,sms,LOC0036
CDR10762,CASE054,PH0289,PH0960,2026-04-02T00:07:00,451,voice,LOC0232
CDR10763,CASE054,PH0060,PH0260,2026-04-13T18:07:00,316,voice,LOC0145
CDR10764,CASE054,PH0143,PH0770,2026-03-31T08:07:00,387,voice,LOC0218
CDR10765,CASE054,PH0143,PH0623,2026-04-09T21:07:00,480,sms,LOC0146
CDR10766,CASE054,PH0575,PH0291,2026-03-28T18:07:00,178,voice,LOC0082
CDR10767,CASE054,PH0421,PH0276,2026-04-11T00:07:00,456,sms,LOC0149
CDR10768,CASE054,PH0945,PH0226,2026-04-03T11:07:00,29,sms,LOC0138
CDR10769,CASE054,PH0575,PH0271,2026-04-03T02:07:00,271,sms,LOC0225
CDR10770,CASE054,PH0060,PH0077,2026-04-05T19:07:00,40,sms,LOC0036
CDR10771,CASE054,PH0421,PH0263,2026-04-10T09:07:00,94,sms,LOC0021
CDR10772,CASE054,PH0143,PH0523,2026-03-30T01:07:00,248,sms,LOC0161
CDR10773,CASE054,PH0060,PH0193,2026-04-03T08:07:00,206,sms,LOC0007
CDR10774,CASE054,PH0060,PH0743,2026-04-14T02:07:00,150,sms,LOC0006
CDR10775,CASE054,PH0421,PH0175,2026-04-12T11:07:00,444,sms,LOC0276
CDR10776,CASE054,PH0289,PH1144,2026-04-12T19:07:00,97,voice,LOC0009
CDR10777,CASE054,PH0421,PH0987,2026-04-15T11:07:00,70,voice,LOC0075
CDR10778,CASE054,PH0421,PH0183,2026-04-08T15:07:00,284,voice,LOC0274
CDR10779,CASE054,PH0645,PH0710,2026-04-14T15:07:00,443,sms,LOC0130
CDR10780,CASE054,PH0421,PH0140,2026-04-07T12:07:00,103,sms,LOC0141
CDR10781,CASE054,PH0646,PH0005,2026-04-02T10:07:00,74,voice,LOC0179
CDR10782,CASE054,PH0646,PH0708,2026-04-07T11:07:00,553,voice,LOC0084
CDR10783,CASE054,PH0646,PH0537,2026-04-15T01:07:00,234,sms,LOC0115
CDR10784,CASE054,PH0646,PH0023,2026-04-14T21:07:00,382,sms,LOC0118
CDR10785,CASE054,PH0645,PH1142,2026-04-13T14:07:00,92,sms,LOC0016
CDR10786,CASE054,PH0575,PH0824,2026-04-15T14:07:00,69,sms,LOC0034
CDR10787,CASE054,PH0289,PH0592,2026-04-03T14:07:00,498,voice,LOC0155
CDR10788,CASE054,PH0575,PH1071,2026-04-02T13:07:00,482,sms,LOC0094
CDR10789,CASE054,PH0143,PH0283,2026-03-29T01:07:00,230,voice,LOC0029
CDR10790,CASE054,PH0945,PH0658,2026-04-05T00:07:00,365,sms,LOC0065
CDR10791,CASE054,PH0646,PH0444,2026-03-30T16:07:00,61,sms,LOC0091
CDR10792,CASE054,PH0289,PH0242,2026-03-30T15:07:00,180,voice,LOC0132
CDR10793,CASE054,PH0060,PH0838,2026-04-03T02:07:00,212,voice,LOC0293
CDR10794,CASE054,PH0421,PH0731,2026-04-02T10:07:00,454,sms,LOC0169
CDR10795,CASE054,PH0575,PH0223,2026-03-31T20:07:00,418,sms,LOC0148
CDR10796,CASE054,PH0945,PH0617,2026-04-13T06:07:00,479,voice,LOC0093
CDR10797,CASE054,PH0289,PH0093,2026-04-08T03:07:00,376,sms,LOC0068
CDR10798,CASE054,PH0645,PH0091,2026-04-03T13:07:00,116,voice,LOC0141
CDR10799,CASE054,PH0645,PH0263,2026-04-05T01:07:00,11,sms,LOC0149
CDR10800,CASE054,PH0945,PH0605,2026-03-29T03:07:00,557,voice,LOC0262
CDR10801,CASE054,PH0646,PH0652,2026-04-06T01:07:00,320,voice,LOC0158
CDR10802,CASE054,PH0945,PH0141,2026-04-07T04:07:00,504,sms,LOC0191
CDR10803,CASE055,PH0551,PH0115,2026-02-21T07:06:00,158,voice,LOC0233
CDR10804,CASE055,PH0551,PH0115,2026-02-24T11:06:00,540,voice,LOC0119
CDR10805,CASE055,PH0551,PH0115,2026-02-21T12:06:00,676,voice,LOC0077
CDR10806,CASE055,PH0551,PH0115,2026-02-20T19:06:00,670,sms,LOC0041
CDR10807,CASE055,PH0551,PH0115,2026-02-23T07:06:00,677,sms,LOC0137
CDR10808,CASE055,PH0551,PH0115,2026-03-01T18:06:00,291,sms,LOC0064
CDR10809,CASE055,PH0133,PH0650,2026-02-27T20:06:00,205,voice,LOC0232
CDR10810,CASE055,PH0133,PH0651,2026-03-01T08:06:00,347,voice,LOC0274
CDR10811,CASE055,PH0133,PH0650,2026-02-23T05:06:00,90,sms,LOC0137
CDR10812,CASE055,PH0829,PH0458,2026-02-24T20:06:00,29,voice,LOC0297
CDR10813,CASE055,PH0829,PH0458,2026-02-22T19:06:00,233,sms,LOC0189
CDR10814,CASE055,PH0829,PH0458,2026-02-28T06:06:00,589,sms,LOC0063
CDR10815,CASE055,PH0829,PH0458,2026-02-27T06:06:00,502,voice,LOC0090
CDR10816,CASE055,PH0829,PH0458,2026-03-02T13:06:00,395,sms,LOC0282
CDR10817,CASE055,PH0991,PH0497,2026-02-26T15:06:00,568,sms,LOC0136
CDR10818,CASE055,PH0991,PH0497,2026-02-26T12:06:00,325,voice,LOC0052
CDR10819,CASE055,PH0991,PH0497,2026-02-23T23:06:00,842,sms,LOC0177
CDR10820,CASE055,PH0492,PH0462,2026-03-02T13:06:00,786,voice,LOC0012
CDR10821,CASE055,PH0492,PH0462,2026-02-27T02:06:00,52,voice,LOC0027
CDR10822,CASE055,PH1140,PH0322,2026-02-26T15:06:00,237,voice,LOC0290
CDR10823,CASE055,PH1140,PH0322,2026-02-24T21:06:00,327,sms,LOC0183
CDR10824,CASE055,PH1140,PH0322,2026-02-22T23:06:00,389,voice,LOC0238
CDR10825,CASE055,PH1140,PH0322,2026-02-24T18:06:00,197,sms,LOC0052
CDR10826,CASE055,PH1140,PH0322,2026-03-01T19:06:00,47,sms,LOC0142
CDR10827,CASE055,PH1140,PH0322,2026-02-21T12:06:00,363,voice,LOC0220
CDR10828,CASE055,PH1157,PH0828,2026-02-22T18:06:00,775,sms,LOC0003
CDR10829,CASE055,PH1157,PH0828,2026-02-28T06:06:00,667,sms,LOC0216
CDR10830,CASE055,PH1157,PH0828,2026-03-02T12:06:00,293,voice,LOC0236
CDR10831,CASE055,PH1157,PH0828,2026-03-01T00:06:00,492,voice,LOC0169
CDR10832,CASE055,PH1157,PH0828,2026-02-28T15:06:00,350,sms,LOC0116
CDR10833,CASE055,PH1157,PH0828,2026-02-23T05:06:00,282,voice,LOC0025
CDR10834,CASE055,PH1120,PH1032,2026-02-23T07:06:00,218,sms,LOC0045
CDR10835,CASE055,PH1120,PH1032,2026-03-01T02:06:00,42,sms,LOC0252
CDR10836,CASE055,PH1120,PH1032,2026-03-01T02:06:00,862,voice,LOC0020
CDR10837,CASE055,PH1120,PH1032,2026-02-22T04:06:00,59,sms,LOC0004
CDR10838,CASE055,PH1120,PH1032,2026-02-21T16:06:00,123,voice,LOC0264
CDR10839,CASE055,PH1120,PH1032,2026-02-25T07:06:00,851,voice,LOC0121
CDR10840,CASE055,PH0651,PH0907,2026-03-02T11:06:00,375,voice,LOC0170
CDR10841,CASE055,PH1140,PH0235,2026-02-18T17:06:00,459,sms,LOC0012
CDR10842,CASE055,PH0133,PH0933,2026-02-27T13:06:00,346,voice,LOC0114
CDR10843,CASE055,PH1140,PH0280,2026-02-21T21:06:00,477,sms,LOC0018
CDR10844,CASE055,PH0013,PH1057,2026-02-10T01:06:00,139,sms,LOC0247
CDR10845,CASE055,PH0013,PH0300,2026-02-22T13:06:00,397,sms,LOC0238
CDR10846,CASE055,PH1157,PH0323,2026-02-22T14:06:00,555,sms,LOC0144
CDR10847,CASE055,PH0322,PH0365,2026-02-15T17:06:00,114,sms,LOC0099
CDR10848,CASE055,PH0551,PH0036,2026-02-18T11:06:00,500,sms,LOC0012
CDR10849,CASE055,PH0492,PH0783,2026-02-20T17:06:00,252,voice,LOC0250
CDR10850,CASE055,PH0497,PH0277,2026-03-01T23:06:00,41,voice,LOC0161
CDR10851,CASE055,PH0322,PH0111,2026-02-17T02:06:00,447,voice,LOC0174
CDR10852,CASE055,PH1032,PH0168,2026-02-14T01:06:00,36,voice,LOC0267
CDR10853,CASE055,PH1157,PH0719,2026-02-28T09:06:00,459,sms,LOC0197
CDR10854,CASE055,PH0991,PH0753,2026-02-17T22:06:00,525,voice,LOC0123
CDR10855,CASE055,PH0115,PH0094,2026-02-15T20:06:00,374,voice,LOC0177
CDR10856,CASE055,PH0828,PH0476,2026-02-18T04:06:00,474,voice,LOC0147
CDR10857,CASE055,PH1157,PH0052,2026-02-17T06:06:00,297,sms,LOC0281
CDR10858,CASE055,PH0651,PH0108,2026-03-02T08:06:00,372,voice,LOC0213
CDR10859,CASE055,PH0650,PH0497,2026-02-16T15:06:00,551,sms,LOC0151
CDR10860,CASE055,PH0650,PH0631,2026-02-24T14:06:00,426,sms,LOC0011
CDR10861,CASE055,PH0492,PH0565,2026-02-12T16:06:00,426,voice,LOC0249
CDR10862,CASE055,PH0497,PH0479,2026-02-16T00:06:00,460,voice,LOC0093
CDR10863,CASE055,PH0115,PH0828,2026-02-21T20:06:00,132,voice,LOC0030
CDR10864,CASE055,PH1157,PH0853,2026-02-13T01:06:00,315,voice,LOC0050
CDR10865,CASE055,PH0551,PH0056,2026-02-27T16:06:00,479,sms,LOC0196
CDR10866,CASE055,PH0651,PH0620,2026-02-20T19:06:00,71,voice,LOC0263
CDR10867,CASE055,PH1140,PH1087,2026-02-24T21:06:00,309,voice,LOC0156
CDR10868,CASE055,PH0322,PH0897,2026-02-24T10:06:00,198,sms,LOC0127
CDR10869,CASE055,PH1157,PH0083,2026-02-10T08:06:00,566,voice,LOC0234
CDR10870,CASE055,PH0829,PH0149,2026-02-22T02:06:00,141,sms,LOC0009
CDR10871,CASE055,PH0829,PH1084,2026-02-11T07:06:00,579,sms,LOC0018
CDR10872,CASE055,PH0991,PH0051,2026-02-11T18:06:00,147,voice,LOC0048
CDR10873,CASE055,PH0991,PH0077,2026-02-17T19:06:00,325,voice,LOC0093
CDR10874,CASE055,PH0462,PH0650,2026-02-12T14:06:00,61,sms,LOC0074
CDR10875,CASE055,PH0115,PH0282,2026-02-15T01:06:00,147,voice,LOC0120
CDR10876,CASE055,PH1157,PH1088,2026-02-19T01:06:00,323,voice,LOC0017
CDR10877,CASE055,PH0991,PH0032,2026-02-21T09:06:00,81,sms,LOC0181
CDR10878,CASE055,PH1140,PH0477,2026-02-25T04:06:00,549,voice,LOC0217
CDR10879,CASE055,PH0133,PH0171,2026-02-12T20:06:00,187,voice,LOC0135
CDR10880,CASE055,PH0013,PH0316,2026-02-28T00:06:00,203,voice,LOC0159
CDR10881,CASE055,PH1120,PH0263,2026-02-27T22:06:00,196,voice,LOC0272
CDR10882,CASE055,PH0458,PH0134,2026-03-01T17:06:00,464,voice,LOC0061
CDR10883,CASE055,PH0991,PH0007,2026-03-01T11:06:00,310,voice,LOC0282
CDR10884,CASE055,PH1120,PH1042,2026-03-02T04:06:00,208,voice,LOC0147
CDR10885,CASE055,PH0551,PH0969,2026-03-02T05:06:00,542,voice,LOC0090
CDR10886,CASE055,PH0133,PH0482,2026-02-17T00:06:00,349,sms,LOC0116
CDR10887,CASE055,PH0462,PH1103,2026-02-15T18:06:00,404,sms,LOC0102
CDR10888,CASE055,PH0462,PH1067,2026-02-16T08:06:00,142,voice,LOC0132
CDR10889,CASE055,PH0829,PH0154,2026-02-18T20:06:00,137,voice,LOC0219
CDR10890,CASE055,PH0551,PH0634,2026-02-12T15:06:00,122,sms,LOC0014
CDR10891,CASE055,PH0829,PH0658,2026-02-12T03:06:00,442,voice,LOC0039
CDR10892,CASE055,PH0551,PH0294,2026-02-28T15:06:00,138,sms,LOC0020
CDR10893,CASE055,PH0322,PH0181,2026-02-24T08:06:00,78,sms,LOC0138
CDR10894,CASE055,PH0462,PH0383,2026-02-17T06:06:00,375,voice,LOC0152
CDR10895,CASE055,PH0115,PH1087,2026-02-10T19:06:00,46,sms,LOC0284
CDR10896,CASE055,PH0322,PH0936,2026-02-28T04:06:00,320,sms,LOC0054
CDR10897,CASE055,PH1120,PH0421,2026-02-16T17:06:00,242,sms,LOC0213
CDR10898,CASE055,PH0115,PH0278,2026-02-26T16:06:00,31,voice,LOC0281
CDR10899,CASE055,PH0458,PH1141,2026-02-26T21:06:00,513,voice,LOC0068
CDR10900,CASE055,PH0492,PH0778,2026-02-17T21:06:00,516,voice,LOC0253
CDR10901,CASE055,PH0492,PH0359,2026-02-21T21:06:00,129,sms,LOC0234
CDR10902,CASE055,PH0551,PH0406,2026-02-23T06:06:00,128,sms,LOC0047
CDR10903,CASE055,PH0115,PH0470,2026-03-02T12:06:00,38,sms,LOC0162
CDR10904,CASE055,PH1120,PH0367,2026-02-26T22:06:00,196,sms,LOC0280
CDR10905,CASE055,PH1120,PH0489,2026-02-14T08:06:00,378,sms,LOC0188
CDR10906,CASE055,PH1032,PH0340,2026-02-13T23:06:00,370,sms,LOC0022
CDR10907,CASE055,PH0551,PH0082,2026-02-20T10:06:00,153,sms,LOC0027
CDR10908,CASE055,PH0651,PH0614,2026-02-21T01:06:00,268,sms,LOC0138
CDR10909,CASE055,PH0991,PH0676,2026-02-19T01:06:00,189,voice,LOC0189
CDR10910,CASE055,PH0115,PH0909,2026-02-20T03:06:00,284,sms,LOC0284
CDR10911,CASE055,PH0828,PH0522,2026-02-18T21:06:00,554,voice,LOC0142
CDR10912,CASE055,PH1120,PH0753,2026-02-17T20:06:00,525,sms,LOC0240
CDR10913,CASE055,PH0492,PH0058,2026-02-21T22:06:00,108,voice,LOC0087
CDR10914,CASE055,PH1032,PH0771,2026-02-10T16:06:00,328,voice,LOC0211
CDR10915,CASE055,PH0828,PH1071,2026-02-23T17:06:00,406,voice,LOC0138
CDR10916,CASE055,PH0650,PH0844,2026-02-22T22:06:00,366,voice,LOC0281
CDR10917,CASE055,PH1120,PH0443,2026-03-01T16:06:00,385,sms,LOC0202
CDR10918,CASE055,PH0650,PH0174,2026-02-17T02:06:00,108,sms,LOC0106
CDR10919,CASE055,PH0651,PH0723,2026-02-12T15:06:00,366,voice,LOC0145
CDR10920,CASE055,PH0013,PH0878,2026-02-10T09:06:00,574,sms,LOC0069
CDR10921,CASE055,PH1157,PH0802,2026-02-21T09:06:00,235,voice,LOC0096
CDR10922,CASE055,PH0650,PH0647,2026-02-20T07:06:00,117,sms,LOC0056
CDR10923,CASE055,PH1157,PH0561,2026-02-27T21:06:00,566,voice,LOC0150
CDR10924,CASE055,PH1157,PH0615,2026-02-25T15:06:00,65,sms,LOC0120
CDR10925,CASE055,PH1032,PH0692,2026-02-12T03:06:00,309,sms,LOC0027
CDR10926,CASE055,PH0492,PH0712,2026-02-28T21:06:00,447,sms,LOC0177
CDR10927,CASE055,PH0462,PH0506,2026-02-25T19:06:00,584,voice,LOC0021
CDR10928,CASE055,PH0462,PH1062,2026-03-01T10:06:00,272,voice,LOC0220
CDR10929,CASE055,PH0497,PH1152,2026-02-26T11:06:00,576,voice,LOC0047
CDR10930,CASE056,PH0203,PH0843,2025-06-09T06:21:00,740,voice,LOC0215
CDR10931,CASE056,PH0203,PH0843,2025-06-09T01:21:00,203,sms,LOC0071
CDR10932,CASE056,PH0203,PH0802,2025-06-07T08:21:00,440,voice,LOC0163
CDR10933,CASE056,PH0203,PH0802,2025-06-05T22:21:00,387,voice,LOC0130
CDR10934,CASE056,PH0203,PH0802,2025-06-11T19:21:00,262,sms,LOC0285
CDR10935,CASE056,PH0203,PH0802,2025-06-10T05:21:00,519,voice,LOC0106
CDR10936,CASE056,PH0843,PH0802,2025-06-06T00:21:00,693,voice,LOC0103
CDR10937,CASE056,PH0843,PH0802,2025-06-14T08:21:00,427,voice,LOC0141
CDR10938,CASE056,PH0843,PH0802,2025-06-06T22:21:00,223,sms,LOC0017
CDR10939,CASE056,PH0843,PH0802,2025-06-11T16:21:00,766,voice,LOC0213
CDR10940,CASE056,PH0843,PH0802,2025-06-14T14:21:00,530,voice,LOC0074
CDR10941,CASE056,PH0843,PH0802,2025-06-15T02:21:00,192,voice,LOC0175
CDR10942,CASE056,PH0843,PH0561,2025-06-07T03:21:00,780,voice,LOC0282
CDR10943,CASE056,PH0843,PH0561,2025-06-05T23:21:00,107,sms,LOC0138
CDR10944,CASE056,PH0843,PH0561,2025-06-07T13:21:00,123,voice,LOC0101
CDR10945,CASE056,PH0802,PH0561,2025-06-08T22:21:00,502,sms,LOC0003
CDR10946,CASE056,PH0802,PH0561,2025-06-10T23:21:00,615,voice,LOC0223
CDR10947,CASE056,PH0802,PH0561,2025-06-12T08:21:00,317,voice,LOC0132
CDR10948,CASE056,PH0802,PH0561,2025-06-06T01:21:00,602,sms,LOC0294
CDR10949,CASE056,PH0802,PH1146,2025-06-13T03:21:00,213,voice,LOC0156
CDR10950,CASE056,PH0802,PH1146,2025-06-13T06:21:00,623,sms,LOC0228
CDR10951,CASE056,PH0561,PH1146,2025-06-08T18:21:00,588,voice,LOC0177
CDR10952,CASE056,PH0561,PH1146,2025-06-05T05:21:00,230,voice,LOC0217
CDR10953,CASE056,PH0561,PH1146,2025-06-07T12:21:00,886,sms,LOC0068
