evidence_id,case_id,source_table,record_id,evidence_type,collected_date,custodian
cdr:CDR9616,CASE046,cdr,CDR9616,structured,,System
cdr:CDR9617,CASE046,cdr,CDR9617,structured,,System
cdr:CDR9618,CASE046,cdr,CDR9618,structured,,System
cdr:CDR9619,CASE046,cdr,CDR9619,structured,,System
cdr:CDR9620,CASE046,cdr,CDR9620,structured,,System
cdr:CDR9621,CASE046,cdr,CDR9621,structured,,System
cdr:CDR9622,CASE046,cdr,CDR9622,structured,,System
cdr:CDR9623,CASE046,cdr,CDR9623,structured,,System
cdr:CDR9624,CASE046,cdr,CDR9624,structured,,System
cdr:CDR9625,CASE046,cdr,CDR9625,structured,,System
cdr:CDR9626,CASE046,cdr,CDR9626,structured,,System
cdr:CDR9627,CASE046,cdr,CDR9627,structured,,System
cdr:CDR9628,CASE046,cdr,CDR9628,structured,,System
cdr:CDR9629,CASE046,cdr,CDR9629,structured,,System
cdr:CDR9630,CASE046,cdr,CDR9630,structured,,System
cdr:CDR9631,CASE046,cdr,CDR9631,structured,,System
cdr:CDR9632,CASE046,cdr,CDR9632,structured,,System
cdr:CDR9633,CASE046,cdr,CDR9633,structured,,System
cdr:CDR9634,CASE046,cdr,CDR9634,structured,,System
cdr:CDR9635,CASE046,cdr,CDR9635,structured,,System
cdr:CDR9636,CASE046,cdr,CDR9636,structured,,System
cdr:CDR9637,CASE046,cdr,CDR9637,structured,,System
cdr:CDR9638,CASE046,cdr,CDR9638,structured,,System
cdr:CDR9639,CASE046,cdr,CDR9639,structured,,System
cdr:CDR9640,CASE046,cdr,CDR9640,structured,,System
cdr:CDR9641,CASE046,cdr,CDR9641,structured,,System
cdr:CDR9642,CASE046,cdr,CDR9642,structured,,System
cdr:CDR9643,CASE046,cdr,CDR9643,structured,,System
cdr:CDR9644,CASE046,cdr,CDR9644,structured,,System
cdr:CDR9645,CASE046,cdr,CDR9645,structured,,System
cdr:CDR9646,CASE046,cdr,CDR9646,structured,,System
cdr:CDR9647,CASE046,cdr,CDR9647,structured,,System
cdr:CDR9648,CASE046,cdr,CDR9648,structured,,System
cdr:CDR9649,CASE046,cdr,CDR9649,structured,,System
cdr:CDR9650,CASE046,cdr,CDR9650,structured,,System
cdr:CDR9651,CASE046,cdr,CDR9651,structured,,System
cdr:CDR9652,CASE046,cdr,CDR9652,structured,,System
cdr:CDR9653,CASE046,cdr,CDR9653,structured,,System
cdr:CDR9654,CASE046,cdr,CDR9654,structured,,System
cdr:CDR9655,CASE046,cdr,CDR9655,structured,,System
cdr:CDR9656,CASE046,cdr,CDR9656,structured,,System
cdr:CDR9657,CASE046,cdr,CDR9657,structured,,System
cdr:CDR9658,CASE046,cdr,CDR9658,structured,,System
cdr:CDR9659,CASE046,cdr,CDR9659,structured,,System
cdr:CDR9660,CASE046,cdr,CDR9660,structured,,System
cdr:CDR9661,CASE046,cdr,CDR9661,structured,,System
cdr:CDR9662,CASE046,cdr,CDR9662,structured,,System
cdr:CDR9663,CASE046,cdr,CDR9663,structured,,System
cdr:CDR9664,CASE046,cdr,CDR9664,structured,,System
cdr:CDR9665,CASE046,cdr,CDR9665,structured,,System
cdr:CDR9666,CASE046,cdr,CDR9666,structured,,System
cdr:CDR9667,CASE046,cdr,CDR9667,structured,,System
cdr:CDR9668,CASE046,cdr,CDR9668,structured,,System
cdr:CDR9669,CASE046,cdr,CDR9669,structured,,System
cdr:CDR9670,CASE046,cdr,CDR9670,structured,,System
cdr:CDR9671,CASE046,cdr,CDR9671,structured,,System
cdr:CDR9672,CASE046,cdr,CDR9672,structured,,System
cdr:CDR9673,CASE046,cdr,CDR9673,structured,,System
cdr:CDR9674,CASE046,cdr,CDR9674,structured,,System
cdr:CDR9675,CASE046,cdr,CDR9675,structured,,System
cdr:CDR9676,CASE046,cdr,CDR9676,structured,,System
transactions:TX2144,CASE046,transactions,TX2144,structured,,System
transactions:TX2145,CASE046,transactions,TX2145,structured,,System
transactions:TX2146,CASE046,transactions,TX2146,structured,,System
transactions:TX2147,CASE046,transactions,TX2147,structured,,System
transactions:TX2148,CASE046,transactions,TX2148,structured,,System
transactions:TX2149,CASE046,transactions,TX2149,structured,,System
transactions:TX2150,CASE046,transactions,TX2150,structured,,System
transactions:TX2151,CASE046,transactions,TX2151,structured,,System
transactions:TX2152,CASE046,transactions,TX2152,structured,,System
transactions:TX2153,CASE046,transactions,TX2153,structured,,System
transactions:TX2154,CASE046,transactions,TX2154,structured,,System
transactions:TX2155,CASE046,transactions,TX2155,structured,,System
transactions:TX2156,CASE046,transactions,TX2156,structured,,System
transactions:TX2157,CASE046,transactions,TX2157,structured,,System
transactions:TX2158,CASE046,transactions,TX2158,structured,,System
transactions:TX2159,CASE046,transactions,TX2159,structured,,System
transactions:TX2160,CASE046,transactions,TX2160,structured,,System
transactions:TX2161,CASE046,transactions,TX2161,structured,,System
transactions:TX2162,CASE046,transactions,TX2162,structured,,System
transactions:TX2163,CASE046,transactions,TX2163,structured,,System
transactions:TX2164,CASE046,transactions,TX2164,structured,,System
transactions:TX2165,CASE046,transactions,TX2165,structured,,System
transactions:TX2166,CASE046,transactions,TX2166,structured,,System
transactions:TX2167,CASE046,transactions,TX2167,structured,,System
transactions:TX2168,CASE046,transactions,TX2168,structured,,System
transactions:TX2169,CASE046,transactions,TX2169,structured,,System
transactions:TX2170,CASE046,transactions,TX2170,structured,,System
transactions:TX2171,CASE046,transactions,TX2171,structured,,System
transactions:TX2172,CASE046,transactions,TX2172,structured,,System
transactions:TX2173,CASE046,transactions,TX2173,structured,,System
transactions:TX2174,CASE046,transactions,TX2174,structured,,System
transactions:TX2175,CASE046,transactions,TX2175,structured,,System
transactions:TX2176,CASE046,transactions,TX2176,structured,,System
transactions:TX2177,CASE046,transactions,TX2177,structured,,System
transactions:TX2178,CASE046,transactions,TX2178,structured,,System
transactions:TX2179,CASE046,transactions,TX2179,structured,,System
transactions:TX2180,CASE046,transactions,TX2180,structured,,System
transactions:TX2181,CASE046,transactions,TX2181,structured,,System
transactions:TX2182,CASE046,transactions,TX2182,structured,,System
transactions:TX2183,CASE046,transactions,TX2183,structured,,System
transactions:TX2184,CASE046,transactions,TX2184,structured,,System
transactions:TX2185,CASE046,transactions,TX2185,structured,,System
transactions:TX2186,CASE046,transactions,TX2186,structured,,System
transactions:TX2187,CASE046,transactions,TX2187,structured,,System
transactions:TX2188,CASE046,transactions,TX2188,structured,,System
transactions:TX2189,CASE046,transactions,TX2189,structured,,System
transactions:TX2190,CASE046,transactions,TX2190,structured,,System
transactions:TX5017,CASE046,transactions,TX5017,structured,,System
transactions:TX5018,CASE046,transactions,TX5018,structured,,System
transactions:TX5019,CASE046,transactions,TX5019,structured,,System
transactions:TX5020,CASE046,transactions,TX5020,structured,,System
location_events:CASE046-LE0234,CASE046,location_events,CASE046-LE0234,structured,,System
location_events:CASE046-LE0235,CASE046,location_events,CASE046-LE0235,structured,,System
location_events:CASE046-LE0236,CASE046,location_events,CASE046-LE0236,structured,,System
location_events:CASE046-LE0237,CASE046,location_events,CASE046-LE0237,structured,,System
location_events:CASE046-LE0238,CASE046,location_events,CASE046-LE0238,structured,,System
documents:FIR_FIR0046,CASE046,documents,FIR_FIR0046,document,,System
documents:WITNESS_CASE046_1,CASE046,documents,WITNESS_CASE046_1,document,,System
fir:FIR0047,CASE047,fir,FIR0047,structured,,System
cdr:CDR9677,CASE047,cdr,CDR9677,structured,,System
cdr:CDR9678,CASE047,cdr,CDR9678,structured,,System
cdr:CDR9679,CASE047,cdr,CDR9679,structured,,System
cdr:CDR9680,CASE047,cdr,CDR9680,structured,,System
cdr:CDR9681,CASE047,cdr,CDR9681,structured,,System
cdr:CDR9682,CASE047,cdr,CDR9682,structured,,System
cdr:CDR9683,CASE047,cdr,CDR9683,structured,,System
cdr:CDR9684,CASE047,cdr,CDR9684,structured,,System
cdr:CDR9685,CASE047,cdr,CDR9685,structured,,System
cdr:CDR9686,CASE047,cdr,CDR9686,structured,,System
cdr:CDR9687,CASE047,cdr,CDR9687,structured,,System
cdr:CDR9688,CASE047,cdr,CDR9688,structured,,System
cdr:CDR9689,CASE047,cdr,CDR9689,structured,,System
cdr:CDR9690,CASE047,cdr,CDR9690,structured,,System
cdr:CDR9691,CASE047,cdr,CDR9691,structured,,System
cdr:CDR9692,CASE047,cdr,CDR9692,structured,,System
cdr:CDR9693,CASE047,cdr,CDR9693,structured,,System
cdr:CDR9694,CASE047,cdr,CDR9694,structured,,System
cdr:CDR9695,CASE047,cdr,CDR9695,structured,,System
cdr:CDR9696,CASE047,cdr,CDR9696,structured,,System
cdr:CDR9697,CASE047,cdr,CDR9697,structured,,System
cdr:CDR9698,CASE047,cdr,CDR9698,structured,,System
cdr:CDR9699,CASE047,cdr,CDR9699,structured,,System
cdr:CDR9700,CASE047,cdr,CDR9700,structured,,System
cdr:CDR9701,CASE047,cdr,CDR9701,structured,,System
cdr:CDR9702,CASE047,cdr,CDR9702,structured,,System
cdr:CDR9703,CASE047,cdr,CDR9703,structured,,System
cdr:CDR9704,CASE047,cdr,CDR9704,structured,,System
cdr:CDR9705,CASE047,cdr,CDR9705,structured,,System
cdr:CDR9706,CASE047,cdr,CDR9706,structured,,System
cdr:CDR9707,CASE047,cdr,CDR9707,structured,,System
cdr:CDR9708,CASE047,cdr,CDR9708,structured,,System
cdr:CDR9709,CASE047,cdr,CDR9709,structured,,System
cdr:CDR9710,CASE047,cdr,CDR9710,structured,,System
cdr:CDR9711,CASE047,cdr,CDR9711,structured,,System
cdr:CDR9712,CASE047,cdr,CDR9712,structured,,System
cdr:CDR9713,CASE047,cdr,CDR9713,structured,,System
cdr:CDR9714,CASE047,cdr,CDR9714,structured,,System
cdr:CDR9715,CASE047,cdr,CDR9715,structured,,System
cdr:CDR9716,CASE047,cdr,CDR9716,structured,,System
cdr:CDR9717,CASE047,cdr,CDR9717,structured,,System
cdr:CDR9718,CASE047,cdr,CDR9718,structured,,System
cdr:CDR9719,CASE047,cdr,CDR9719,structured,,System
cdr:CDR9720,CASE047,cdr,CDR9720,structured,,System
cdr:CDR9721,CASE047,cdr,CDR9721,structured,,System
cdr:CDR9722,CASE047,cdr,CDR9722,structured,,System
cdr:CDR9723,CASE047,cdr,CDR9723,structured,,System
cdr:CDR9724,CASE047,cdr,CDR9724,structured,,System
cdr:CDR9725,CASE047,cdr,CDR9725,structured,,System
cdr:CDR9726,CASE047,cdr,CDR9726,structured,,System
cdr:CDR9727,CASE047,cdr,CDR9727,structured,,System
cdr:CDR9728,CASE047,cdr,CDR9728,structured,,System
cdr:CDR9729,CASE047,cdr,CDR9729,structured,,System
cdr:CDR9730,CASE047,cdr,CDR9730,structured,,System
cdr:CDR9731,CASE047,cdr,CDR9731,structured,,System
cdr:CDR9732,CASE047,cdr,CDR9732,structured,,System
cdr:CDR9733,CASE047,cdr,CDR9733,structured,,System
cdr:CDR9734,CASE047,cdr,CDR9734,structured,,System
cdr:CDR9735,CASE047,cdr,CDR9735,structured,,System
cdr:CDR9736,CASE047,cdr,CDR9736,structured,,System
cdr:CDR9737,CASE047,cdr,CDR9737,structured,,System
cdr:CDR9738,CASE047,cdr,CDR9738,structured,,System
cdr:CDR9739,CASE047,cdr,CDR9739,structured,,System
cdr:CDR9740,CASE047,cdr,CDR9740,structured,,System
cdr:CDR9741,CASE047,cdr,CDR9741,structured,,System
cdr:CDR9742,CASE047,cdr,CDR9742,structured,,System
cdr:CDR9743,CASE047,cdr,CDR9743,structured,,System
cdr:CDR9744,CASE047,cdr,CDR9744,structured,,System
cdr:CDR9745,CASE047,cdr,CDR9745,structured,,System
cdr:CDR9746,CASE047,cdr,CDR9746,structured,,System
cdr:CDR9747,CASE047,cdr,CDR9747,structured,,System
cdr:CDR9748,CASE047,cdr,CDR9748,structured,,System
cdr:CDR9749,CASE047,cdr,CDR9749,structured,,System
cdr:CDR9750,CASE047,cdr,CDR9750,structured,,System
cdr:CDR9751,CASE047,cdr,CDR9751,structured,,System
cdr:CDR9752,CASE047,cdr,CDR9752,structured,,System
cdr:CDR9753,CASE047,cdr,CDR9753,structured,,System
cdr:CDR9754,CASE047,cdr,CDR9754,structured,,System
cdr:CDR9755,CASE047,cdr,CDR9755,structured,,System
cdr:CDR9756,CASE047,cdr,CDR9756,structured,,System
cdr:CDR9757,CASE047,cdr,CDR9757,structured,,System
cdr:CDR9758,CASE047,cdr,CDR9758,structured,,System
cdr:CDR9759,CASE047,cdr,CDR9759,structured,,System
cdr:CDR9760,CASE047,cdr,CDR9760,structured,,System
cdr:CDR9761,CASE047,cdr,CDR9761,structured,,System
cdr:CDR9762,CASE047,cdr,CDR9762,structured,,System
cdr:CDR9763,CASE047,cdr,CDR9763,structured,,System
cdr:CDR9764,CASE047,cdr,CDR9764,structured,,System
cdr:CDR9765,CASE047,cdr,CDR9765,structured,,System
cdr:CDR9766,CASE047,cdr,CDR9766,structured,,System
cdr:CDR9767,CASE047,cdr,CDR9767,structured,,System
cdr:CDR9768,CASE047,cdr,CDR9768,structured,,System
cdr:CDR9769,CASE047,cdr,CDR9769,structured,,System
cdr:CDR9770,CASE047,cdr,CDR9770,structured,,System
cdr:CDR9771,CASE047,cdr,CDR9771,structured,,System
cdr:CDR9772,CASE047,cdr,CDR9772,structured,,System
cdr:CDR9773,CASE047,cdr,CDR9773,structured,,System
cdr:CDR9774,CASE047,cdr,CDR9774,structured,,System
cdr:CDR9775,CASE047,cdr,CDR9775,structured,,System
cdr:CDR9776,CASE047,cdr,CDR9776,structured,,System
cdr:CDR9777,CASE047,cdr,CDR9777,structured,,System
cdr:CDR9778,CASE047,cdr,CDR9778,structured,,System
cdr:CDR9779,CASE047,cdr,CDR9779,structured,,System
cdr:CDR9780,CASE047,cdr,CDR9780,structured,,System
transactions:TX2191,CASE047,transactions,TX2191,structured,,System
transactions:TX2192,CASE047,transactions,TX2192,structured,,System
transactions:TX2193,CASE047,transactions,TX2193,structured,,System
transactions:TX2194,CASE047,transactions,TX2194,structured,,System
transactions:TX2195,CASE047,transactions,TX2195,structured,,System
transactions:TX2196,CASE047,transactions,TX2196,structured,,System
transactions:TX2197,CASE047,transactions,TX2197,structured,,System
transactions:TX2198,CASE047,transactions,TX2198,structured,,System
transactions:TX2199,CASE047,transactions,TX2199,structured,,System
transactions:TX2200,CASE047,transactions,TX2200,structured,,System
transactions:TX2201,CASE047,transactions,TX2201,structured,,System
transactions:TX2202,CASE047,transactions,TX2202,structured,,System
transactions:TX2203,CASE047,transactions,TX2203,structured,,System
transactions:TX2204,CASE047,transactions,TX2204,structured,,System
transactions:TX2205,CASE047,transactions,TX2205,structured,,System
transactions:TX2206,CASE047,transactions,TX2206,structured,,System
transactions:TX2207,CASE047,transactions,TX2207,structured,,System
transactions:TX2208,CASE047,transactions,TX2208,structured,,System
transactions:TX2209,CASE047,transactions,TX2209,structured,,System
transactions:TX2210,CASE047,transactions,TX2210,structured,,System
transactions:TX2211,CASE047,transactions,TX2211,structured,,System
transactions:TX2212,CASE047,transactions,TX2212,structured,,System
transactions:TX2213,CASE047,transactions,TX2213,structured,,System
transactions:TX2214,CASE047,transactions,TX2214,structured,,System
transactions:TX2215,CASE047,transactions,TX2215,structured,,System
transactions:TX2216,CASE047,transactions,TX2216,structured,,System
transactions:TX2217,CASE047,transactions,TX2217,structured,,System
transactions:TX2218,CASE047,transactions,TX2218,structured,,System
transactions:TX2219,CASE047,transactions,TX2219,structured,,System
transactions:TX2220,CASE047,transactions,TX2220,structured,,System
transactions:TX2221,CASE047,transactions,TX2221,structured,,System
transactions:TX2222,CASE047,transactions,TX2222,structured,,System
transactions:TX2223,CASE047,transactions,TX2223,structured,,System
transactions:TX2224,CASE047,transactions,TX2224,structured,,System
transactions:TX2225,CASE047,transactions,TX2225,structured,,System
transactions:TX2226,CASE047,transactions,TX2226,structured,,System
transactions:TX2227,CASE047,transactions,TX2227,structured,,System
transactions:TX2228,CASE047,transactions,TX2228,structured,,System
transactions:TX2229,CASE047,transactions,TX2229,structured,,System
transactions:TX2230,CASE047,transactions,TX2230,structured,,System
transactions:TX2231,CASE047,transactions,TX2231,structured,,System
transactions:TX2232,CASE047,transactions,TX2232,structured,,System
transactions:TX2233,CASE047,transactions,TX2233,structured,,System
transactions:TX2234,CASE047,transactions,TX2234,structured,,System
transactions:TX2235,CASE047,transactions,TX2235,structured,,System
transactions:TX2236,CASE047,transactions,TX2236,structured,,System
transactions:TX2237,CASE047,transactions,TX2237,structured,,System
transactions:TX2238,CASE047,transactions,TX2238,structured,,System
transactions:TX5021,CASE047,transactions,TX5021,structured,,System
transactions:TX5022,CASE047,transactions,TX5022,structured,,System
transactions:TX5023,CASE047,transactions,TX5023,structured,,System
transactions:TX5024,CASE047,transactions,TX5024,structured,,System
transactions:TX5025,CASE047,transactions,TX5025,structured,,System
transactions:TX5026,CASE047,transactions,TX5026,structured,,System
transactions:TX5027,CASE047,transactions,TX5027,structured,,System
location_events:CASE047-LE0239,CASE047,location_events,CASE047-LE0239,structured,,System
location_events:CASE047-LE0240,CASE047,location_events,CASE047-LE0240,structured,,System
location_events:CASE047-LE0241,CASE047,location_events,CASE047-LE0241,structured,,System
location_events:CASE047-LE0242,CASE047,location_events,CASE047-LE0242,structured,,System
location_events:CASE047-LE0243,CASE047,location_events,CASE047-LE0243,structured,,System
location_events:CASE047-LE0244,CASE047,location_events,CASE047-LE0244,structured,,System
documents:FIR_FIR0047,CASE047,documents,FIR_FIR0047,document,,System
documents:WITNESS_CASE047_1,CASE047,documents,WITNESS_CASE047_1,document,,System
fir:FIR0048,CASE048,fir,FIR0048,structured,,System
cdr:CDR9781,CASE048,cdr,CDR9781,structured,,System
cdr:CDR9782,CASE048,cdr,CDR9782,structured,,System
cdr:CDR9783,CASE048,cdr,CDR9783,structured,,System
cdr:CDR9784,CASE048,cdr,CDR9784,structured,,System
cdr:CDR9785,CASE048,cdr,CDR9785,structured,,System
cdr:CDR9786,CASE048,cdr,CDR9786,structured,,System
cdr:CDR9787,CASE048,cdr,CDR9787,structured,,System
cdr:CDR9788,CASE048,cdr,CDR9788,structured,,System
cdr:CDR9789,CASE048,cdr,CDR9789,structured,,System
cdr:CDR9790,CASE048,cdr,CDR9790,structured,,System
cdr:CDR9791,CASE048,cdr,CDR9791,structured,,System
cdr:CDR9792,CASE048,cdr,CDR9792,structured,,System
cdr:CDR9793,CASE048,cdr,CDR9793,structured,,System
cdr:CDR9794,CASE048,cdr,CDR9794,structured,,System
cdr:CDR9795,CASE048,cdr,CDR9795,structured,,System
cdr:CDR9796,CASE048,cdr,CDR9796,structured,,System
cdr:CDR9797,CASE048,cdr,CDR9797,structured,,System
cdr:CDR9798,CASE048,cdr,CDR9798,structured,,System
cdr:CDR9799,CASE048,cdr,CDR9799,structured,,System
cdr:CDR9800,CASE048,cdr,CDR9800,structured,,System
cdr:CDR9801,CASE048,cdr,CDR9801,structured,,System
cdr:CDR9802,CASE048,cdr,CDR9802,structured,,System
cdr:CDR9803,CASE048,cdr,CDR9803,structured,,System
cdr:CDR9804,CASE048,cdr,CDR9804,structured,,System
cdr:CDR9805,CASE048,cdr,CDR9805,structured,,System
cdr:CDR9806,CASE048,cdr,CDR9806,structured,,System
cdr:CDR9807,CASE048,cdr,CDR9807,structured,,System
cdr:CDR9808,CASE048,cdr,CDR9808,structured,,System
cdr:CDR9809,CASE048,cdr,CDR9809,structured,,System
cdr:CDR9810,CASE048,cdr,CDR9810,structured,,System
cdr:CDR9811,CASE048,cdr,CDR9811,structured,,System
cdr:CDR9812,CASE048,cdr,CDR9812,structured,,System
cdr:CDR9813,CASE048,cdr,CDR9813,structured,,System
cdr:CDR9814,CASE048,cdr,CDR9814,structured,,System
cdr:CDR9815,CASE048,cdr,CDR9815,structured,,System
cdr:CDR9816,CASE048,cdr,CDR9816,structured,,System
cdr:CDR9817,CASE048,cdr,CDR9817,structured,,System
cdr:CDR9818,CASE048,cdr,CDR9818,structured,,System
cdr:CDR9819,CASE048,cdr,CDR9819,structured,,System
cdr:CDR9820,CASE048,cdr,CDR9820,structured,,System
cdr:CDR9821,CASE048,cdr,CDR9821,structured,,System
cdr:CDR9822,CASE048,cdr,CDR9822,structured,,System
cdr:CDR9823,CASE048,cdr,CDR9823,structured,,System
cdr:CDR9824,CASE048,cdr,CDR9824,structured,,System
cdr:CDR9825,CASE048,cdr,CDR9825,structured,,System
cdr:CDR9826,CASE048,cdr,CDR9826,structured,,System
cdr:CDR9827,CASE048,cdr,CDR9827,structured,,System
cdr:CDR9828,CASE048,cdr,CDR9828,structured,,System
cdr:CDR9829,CASE048,cdr,CDR9829,structured,,System
cdr:CDR9830,CASE048,cdr,CDR9830,structured,,System
cdr:CDR9831,CASE048,cdr,CDR9831,structured,,System
cdr:CDR9832,CASE048,cdr,CDR9832,structured,,System
cdr:CDR9833,CASE048,cdr,CDR9833,structured,,System
cdr:CDR9834,CASE048,cdr,CDR9834,structured,,System
cdr:CDR9835,CASE048,cdr,CDR9835,structured,,System
