relationship_id,source_entity,target_entity,relationship_type,timestamp,source_record,confidence
REL2123,P0958,P0767,CALLS,2025-08-25T08:34:00,CDR,0.5
REL2124,P0958,P0588,CALLS,2025-08-25T08:34:00,CDR,0.53
REL2125,P0958,P0240,CALLS,2025-08-25T08:34:00,CDR,0.55
REL2126,P0958,P0687,CALLS,2025-08-25T08:34:00,CDR,0.88
REL2127,P0958,P0010,CALLS,2025-08-25T08:34:00,CDR,0.51
REL2128,P0958,P0968,CALLS,2025-08-25T08:34:00,CDR,0.69
REL2129,P0958,P0599,CALLS,2025-08-25T08:34:00,CDR,0.61
REL2130,P0958,P0764,CALLS,2025-08-25T08:34:00,CDR,0.82
REL2131,P0958,P0887,CALLS,2025-08-25T08:34:00,CDR,0.67
REL2132,P0958,P0048,CALLS,2025-08-25T08:34:00,CDR,0.94
REL2133,P0958,P0290,CALLS,2025-08-25T08:34:00,CDR,0.75
REL2134,P0958,P0882,CALLS,2025-08-25T08:34:00,CDR,0.64
REL2135,P0958,P0955,CALLS,2025-08-25T08:34:00,CDR,0.85
REL2136,P0958,P0846,CALLS,2025-08-25T08:34:00,CDR,0.95
REL2137,P0958,P0883,CALLS,2025-08-25T08:34:00,CDR,0.93
REL2138,P0958,P0311,CALLS,2025-08-25T08:34:00,CDR,0.68
REL2139,P0958,P0834,CALLS,2025-08-25T08:34:00,CDR,0.91
REL2140,P0958,P0533,CALLS,2025-08-25T08:34:00,CDR,0.91
REL2141,P0958,P0920,CALLS,2025-08-25T08:34:00,CDR,0.66
REL2142,P0958,P0481,CALLS,2025-08-25T08:34:00,CDR,0.7
REL2143,P0958,P0541,CALLS,2025-08-25T08:34:00,CDR,0.58
REL2144,P0958,P0108,CALLS,2025-08-25T08:34:00,CDR,0.73
REL2145,P0958,P0473,CALLS,2025-08-25T08:34:00,CDR,0.67
REL2146,P0958,P0670,CALLS,2025-08-25T08:34:00,CDR,0.92
REL2147,P0958,P0403,CALLS,2025-08-25T08:34:00,CDR,0.74
REL2148,P0958,P0289,CALLS,2025-08-25T08:34:00,CDR,0.52
REL2149,P0958,P0013,CALLS,2025-08-25T08:34:00,CDR,0.67
REL2150,P0958,P0065,CALLS,2025-08-25T08:34:00,CDR,0.57
REL2151,P0311,P0906,ASSOCIATED_WITH,2025-08-25T08:34:00,SHARED_ORG,0.3
REL2152,P0664,P0450,CALLS,2026-06-15T03:06:00,CDR,0.54
REL2153,P0450,P0235,CALLS,2026-06-15T03:06:00,CDR,0.9
REL2154,P0235,P0286,CALLS,2026-06-15T03:06:00,CDR,0.82
REL2155,P0286,P0572,CALLS,2026-06-15T03:06:00,CDR,0.58
REL2156,P0572,P0955,CALLS,2026-06-15T03:06:00,CDR,0.66
REL2157,P0955,P0321,CALLS,2026-06-15T03:06:00,CDR,0.87
REL2158,P0321,P0455,CALLS,2026-06-15T03:06:00,CDR,0.61
REL2159,P0455,P0409,CALLS,2026-06-15T03:06:00,CDR,0.62
REL2160,P0409,P0640,CALLS,2026-06-15T03:06:00,CDR,0.91
REL2161,P0640,P0956,CALLS,2026-06-15T03:06:00,CDR,0.75
REL2162,P0956,P0904,CALLS,2026-06-15T03:06:00,CDR,0.83
REL2163,P0904,P0987,CALLS,2026-06-15T03:06:00,CDR,0.52
REL2164,P0987,P0189,CALLS,2026-06-15T03:06:00,CDR,0.72
REL2165,P0189,P0621,CALLS,2026-06-15T03:06:00,CDR,0.51
REL2166,P0621,P0830,CALLS,2026-06-15T03:06:00,CDR,0.59
REL2167,P0830,P0428,CALLS,2026-06-15T03:06:00,CDR,0.58
REL2168,P0428,P0547,CALLS,2026-06-15T03:06:00,CDR,0.53
REL2169,P0547,P0276,CALLS,2026-06-15T03:06:00,CDR,0.64
REL2170,P0358,P0036,CALLS,2026-06-15T03:06:00,CDR,0.76
REL2171,P0036,P0821,CALLS,2026-06-15T03:06:00,CDR,0.52
REL2172,P0821,P0673,CALLS,2026-06-15T03:06:00,CDR,0.89
REL2173,P0673,P0543,CALLS,2026-06-15T03:06:00,CDR,0.72
REL2174,P0543,P0711,CALLS,2026-06-15T03:06:00,CDR,0.91
REL2175,P0711,P0650,CALLS,2026-06-15T03:06:00,CDR,0.62
REL2176,P0650,P0143,CALLS,2026-06-15T03:06:00,CDR,0.8
REL2177,P0143,P0209,CALLS,2026-06-15T03:06:00,CDR,0.58
REL2178,P0209,P0086,CALLS,2026-06-15T03:06:00,CDR,0.65
REL2179,P0086,P0626,CALLS,2026-06-15T03:06:00,CDR,0.6
REL2180,P0626,P0954,CALLS,2026-06-15T03:06:00,CDR,0.82
REL2181,P0954,P0897,CALLS,2026-06-15T03:06:00,CDR,0.77
REL2182,P0897,P0581,CALLS,2026-06-15T03:06:00,CDR,0.63
REL2183,P0581,P0812,CALLS,2026-06-15T03:06:00,CDR,0.89
REL2184,P0812,P0055,CALLS,2026-06-15T03:06:00,CDR,0.65
REL2185,P0055,P0011,CALLS,2026-06-15T03:06:00,CDR,0.55
REL2186,P0011,P0600,CALLS,2026-06-15T03:06:00,CDR,0.88
REL2187,P0600,P0493,CALLS,2026-06-15T03:06:00,CDR,0.94
REL2188,P0493,P0994,CALLS,2026-06-15T03:06:00,CDR,0.84
REL2189,P0276,P0358,CALLS,2026-06-15T03:06:00,CDR,0.84
REL2190,P0955,P0621,ASSOCIATED_WITH,2026-06-15T03:06:00,SHARED_ORG,0.3
REL2191,P0884,P0056,CALLS,2025-10-18T22:19:00,CDR,0.8
REL2192,P0056,P0329,CALLS,2025-10-18T22:19:00,CDR,0.74
REL2193,P0329,P0251,CALLS,2025-10-18T22:19:00,CDR,0.53
REL2194,P0251,P0309,CALLS,2025-10-18T22:19:00,CDR,0.78
REL2195,P0309,P0036,CALLS,2025-10-18T22:19:00,CDR,0.78
REL2196,P0036,P0821,CALLS,2025-10-18T22:19:00,CDR,0.65
REL2197,P0821,P0040,CALLS,2025-10-18T22:19:00,CDR,0.94
REL2198,P0040,P0498,CALLS,2025-10-18T22:19:00,CDR,0.75
REL2199,P0498,P0317,CALLS,2025-10-18T22:19:00,CDR,0.61
REL2200,P0317,P0402,CALLS,2025-10-18T22:19:00,CDR,0.86
REL2201,P0402,P0875,CALLS,2025-10-18T22:19:00,CDR,0.68
REL2202,P0875,P0549,CALLS,2025-10-18T22:19:00,CDR,0.68
REL2203,P0549,P0964,CALLS,2025-10-18T22:19:00,CDR,0.91
REL2204,P0964,P0233,CALLS,2025-10-18T22:19:00,CDR,0.93
REL2205,P0233,P0250,CALLS,2025-10-18T22:19:00,CDR,0.6
REL2206,P0250,P0843,CALLS,2025-10-18T22:19:00,CDR,0.59
REL2207,P0843,P0909,CALLS,2025-10-18T22:19:00,CDR,0.83
REL2208,P0909,P0125,CALLS,2025-10-18T22:19:00,CDR,0.88
REL2209,P0125,P0734,CALLS,2025-10-18T22:19:00,CDR,0.94
REL2210,P0734,P0597,CALLS,2025-10-18T22:19:00,CDR,0.6
REL2211,P0597,P0838,CALLS,2025-10-18T22:19:00,CDR,0.71
REL2212,P0838,P0958,CALLS,2025-10-18T22:19:00,CDR,0.86
REL2213,P0958,P0683,CALLS,2025-10-18T22:19:00,CDR,0.93
REL2214,P0683,P0308,CALLS,2025-10-18T22:19:00,CDR,0.58
REL2215,P0308,P0577,CALLS,2025-10-18T22:19:00,CDR,0.65
REL2216,P0577,P0351,CALLS,2025-10-18T22:19:00,CDR,0.94
REL2217,P0351,P0057,CALLS,2025-10-18T22:19:00,CDR,0.92
REL2218,P0057,P0963,CALLS,2025-10-18T22:19:00,CDR,0.95
REL2219,P0963,P0935,CALLS,2025-10-18T22:19:00,CDR,0.8
REL2220,P0935,P0344,CALLS,2025-10-18T22:19:00,CDR,0.56
REL2221,P0344,P0916,CALLS,2025-10-18T22:19:00,CDR,0.81
REL2222,P0916,P0650,CALLS,2025-10-18T22:19:00,CDR,0.84
REL2223,P0650,P0401,CALLS,2025-10-18T22:19:00,CDR,0.65
REL2224,P0401,P0678,CALLS,2025-10-18T22:19:00,CDR,0.58
REL2225,P0678,P0372,CALLS,2025-10-18T22:19:00,CDR,0.68
REL2226,P0511,P0939,CALLS,2025-10-18T22:19:00,CDR,0.54
REL2227,P0939,P0934,CALLS,2025-10-18T22:19:00,CDR,0.78
REL2228,P0934,P0319,CALLS,2025-10-18T22:19:00,CDR,0.85
REL2229,P0319,P0803,CALLS,2025-10-18T22:19:00,CDR,0.7
REL2230,P0803,P0975,CALLS,2025-10-18T22:19:00,CDR,0.78
REL2231,P0975,P0887,CALLS,2025-10-18T22:19:00,CDR,0.93
REL2232,P0887,P0531,CALLS,2025-10-18T22:19:00,CDR,0.86
REL2233,P0531,P0374,CALLS,2025-10-18T22:19:00,CDR,0.73
REL2234,P0374,P0991,CALLS,2025-10-18T22:19:00,CDR,0.81
REL2235,P0991,P0147,CALLS,2025-10-18T22:19:00,CDR,0.52
REL2236,P0147,P0184,CALLS,2025-10-18T22:19:00,CDR,0.62
REL2237,P0184,P0508,CALLS,2025-10-18T22:19:00,CDR,0.75
REL2238,P0508,P0676,CALLS,2025-10-18T22:19:00,CDR,0.51
REL2239,P0676,P0016,CALLS,2025-10-18T22:19:00,CDR,0.73
REL2240,P0016,P0500,CALLS,2025-10-18T22:19:00,CDR,0.8
REL2241,P0500,P0273,CALLS,2025-10-18T22:19:00,CDR,0.75
REL2242,P0273,P0398,CALLS,2025-10-18T22:19:00,CDR,0.69
REL2243,P0398,P0910,CALLS,2025-10-18T22:19:00,CDR,0.78
REL2244,P0910,P0456,CALLS,2025-10-18T22:19:00,CDR,0.7
REL2245,P0456,P0830,CALLS,2025-10-18T22:19:00,CDR,0.78
REL2246,P0830,P0361,CALLS,2025-10-18T22:19:00,CDR,0.67
REL2247,P0361,P0264,CALLS,2025-10-18T22:19:00,CDR,0.66
REL2248,P0264,P0522,CALLS,2025-10-18T22:19:00,CDR,0.94
REL2249,P0522,P0285,CALLS,2025-10-18T22:19:00,CDR,0.85
REL2250,P0285,P0258,CALLS,2025-10-18T22:19:00,CDR,0.94
REL2251,P0258,P0217,CALLS,2025-10-18T22:19:00,CDR,0.59
REL2252,P0217,P0651,CALLS,2025-10-18T22:19:00,CDR,0.75
REL2253,P0651,P0845,CALLS,2025-10-18T22:19:00,CDR,0.7
REL2254,P0845,P0320,CALLS,2025-10-18T22:19:00,CDR,0.66
REL2255,P0320,P0529,CALLS,2025-10-18T22:19:00,CDR,0.64
REL2256,P0529,P0071,CALLS,2025-10-18T22:19:00,CDR,0.88
REL2257,P0071,P0536,CALLS,2025-10-18T22:19:00,CDR,0.51
REL2258,P0536,P0523,CALLS,2025-10-18T22:19:00,CDR,0.74
REL2259,P0523,P0978,CALLS,2025-10-18T22:19:00,CDR,0.51
REL2260,P0978,P0898,CALLS,2025-10-18T22:19:00,CDR,0.5
REL2261,P0372,P0511,CALLS,2025-10-18T22:19:00,CDR,0.68
REL2262,P0935,P0344,ASSOCIATED_WITH,2025-10-18T22:19:00,SHARED_ORG,0.3
REL2263,P0460,P0143,CALLS,2026-02-22T06:39:00,CDR,0.78
REL2264,P0571,P0143,CALLS,2026-02-22T06:39:00,CDR,0.6
REL2265,P0143,P0014,CALLS,2026-02-22T06:39:00,CDR,0.65
REL2266,P0474,P0014,CALLS,2026-02-22T06:39:00,CDR,0.54
REL2267,P0505,P0571,ASSOCIATED_WITH,2026-02-22T06:39:00,SHARED_ORG,0.3
REL2268,P0947,P0559,CALLS,2026-04-30T18:31:00,CDR,0.52
REL2269,P0101,P0771,CALLS,2026-04-30T18:31:00,CDR,0.69
REL2270,P0095,P0240,CALLS,2026-04-30T18:31:00,CDR,0.92
REL2271,P0771,P0771,ASSOCIATED_WITH,2026-04-30T18:31:00,SHARED_ORG,0.3
REL2272,P0664,P0775,CALLS,2025-07-22T18:34:00,CDR,0.87
REL2273,P0664,P0968,CALLS,2025-07-22T18:34:00,CDR,0.8
REL2274,P0775,P0968,CALLS,2025-07-22T18:34:00,CDR,0.95
REL2275,P0775,P0690,CALLS,2025-07-22T18:34:00,CDR,0.7
REL2276,P0968,P0690,CALLS,2025-07-22T18:34:00,CDR,0.6
REL2277,P0968,P0343,CALLS,2025-07-22T18:34:00,CDR,0.84
REL2278,P0690,P0343,CALLS,2025-07-22T18:34:00,CDR,0.64
REL2279,P0690,P0649,CALLS,2025-07-22T18:34:00,CDR,0.94
REL2280,P0343,P0649,CALLS,2025-07-22T18:34:00,CDR,0.58
REL2281,P0343,P0854,CALLS,2025-07-22T18:34:00,CDR,0.92
REL2282,P0649,P0854,CALLS,2025-07-22T18:34:00,CDR,0.76
REL2283,P0649,P0397,CALLS,2025-07-22T18:34:00,CDR,0.84
REL2284,P0854,P0397,CALLS,2025-07-22T18:34:00,CDR,0.58
REL2285,P0854,P0144,CALLS,2025-07-22T18:34:00,CDR,0.63
REL2286,P0397,P0144,CALLS,2025-07-22T18:34:00,CDR,0.81
REL2287,P0397,P0106,CALLS,2025-07-22T18:34:00,CDR,0.79
REL2288,P0144,P0106,CALLS,2025-07-22T18:34:00,CDR,0.79
REL2289,P0144,P0009,CALLS,2025-07-22T18:34:00,CDR,0.92
REL2290,P0106,P0009,CALLS,2025-07-22T18:34:00,CDR,0.77
REL2291,P0106,P0541,CALLS,2025-07-22T18:34:00,CDR,0.52
REL2292,P0009,P0541,CALLS,2025-07-22T18:34:00,CDR,0.55
REL2293,P0009,P0286,CALLS,2025-07-22T18:34:00,CDR,0.54
REL2294,P0541,P0286,CALLS,2025-07-22T18:34:00,CDR,0.56
REL2295,P0541,P0352,CALLS,2025-07-22T18:34:00,CDR,0.59
REL2296,P0286,P0352,CALLS,2025-07-22T18:34:00,CDR,0.9
REL2297,P0286,P0169,CALLS,2025-07-22T18:34:00,CDR,0.81
REL2298,P0352,P0169,CALLS,2025-07-22T18:34:00,CDR,0.92
REL2299,P0352,P0785,CALLS,2025-07-22T18:34:00,CDR,0.83
REL2300,P0169,P0785,CALLS,2025-07-22T18:34:00,CDR,0.69
REL2301,P0169,P0996,CALLS,2025-07-22T18:34:00,CDR,0.87
REL2302,P0785,P0996,CALLS,2025-07-22T18:34:00,CDR,0.94
REL2303,P0785,P0572,CALLS,2025-07-22T18:34:00,CDR,0.59
REL2304,P0996,P0572,CALLS,2025-07-22T18:34:00,CDR,0.62
REL2305,P0996,P0230,CALLS,2025-07-22T18:34:00,CDR,0.72
REL2306,P0572,P0230,CALLS,2025-07-22T18:34:00,CDR,0.63
REL2307,P0572,P0692,CALLS,2025-07-22T18:34:00,CDR,0.74
REL2308,P0230,P0692,CALLS,2025-07-22T18:34:00,CDR,0.67
REL2309,P0230,P0705,CALLS,2025-07-22T18:34:00,CDR,0.84
REL2310,P0692,P0705,CALLS,2025-07-22T18:34:00,CDR,0.84
REL2311,P0692,P0876,CALLS,2025-07-22T18:34:00,CDR,0.63
REL2312,P0705,P0876,CALLS,2025-07-22T18:34:00,CDR,0.5
REL2313,P0705,P0737,CALLS,2025-07-22T18:34:00,CDR,0.59
REL2314,P0876,P0737,CALLS,2025-07-22T18:34:00,CDR,0.82
REL2315,P0876,P0904,CALLS,2025-07-22T18:34:00,CDR,0.74
REL2316,P0737,P0904,CALLS,2025-07-22T18:34:00,CDR,0.92
REL2317,P0737,P0436,CALLS,2025-07-22T18:34:00,CDR,0.69
REL2318,P0904,P0436,CALLS,2025-07-22T18:34:00,CDR,0.73
REL2319,P0904,P0618,CALLS,2025-07-22T18:34:00,CDR,0.64
REL2320,P0436,P0618,CALLS,2025-07-22T18:34:00,CDR,0.58
REL2321,P0541,P0775,ASSOCIATED_WITH,2025-07-22T18:34:00,SHARED_ORG,0.3
REL2322,P0200,P0092,CALLS,2026-07-11T12:19:00,CDR,0.72
REL2323,P0092,P0346,CALLS,2026-07-11T12:19:00,CDR,0.83
REL2324,P0346,P0248,CALLS,2026-07-11T12:19:00,CDR,0.63
REL2325,P0248,P0856,CALLS,2026-07-11T12:19:00,CDR,0.79
REL2326,P0856,P0052,CALLS,2026-07-11T12:19:00,CDR,0.63
REL2327,P0052,P0832,CALLS,2026-07-11T12:19:00,CDR,0.56
REL2328,P0832,P0445,CALLS,2026-07-11T12:19:00,CDR,0.81
REL2329,P0445,P0107,CALLS,2026-07-11T12:19:00,CDR,0.89
REL2330,P0107,P0981,CALLS,2026-07-11T12:19:00,CDR,0.83
REL2331,P0981,P0801,CALLS,2026-07-11T12:19:00,CDR,0.62
REL2332,P0801,P0285,CALLS,2026-07-11T12:19:00,CDR,0.78
REL2333,P0285,P0148,CALLS,2026-07-11T12:19:00,CDR,0.54
REL2334,P0148,P0833,CALLS,2026-07-11T12:19:00,CDR,0.58
REL2335,P0833,P0691,CALLS,2026-07-11T12:19:00,CDR,0.72
REL2336,P0691,P0597,CALLS,2026-07-11T12:19:00,CDR,0.77
REL2337,P0597,P0864,CALLS,2026-07-11T12:19:00,CDR,0.66
REL2338,P0864,P0905,CALLS,2026-07-11T12:19:00,CDR,0.61
REL2339,P0905,P0612,CALLS,2026-07-11T12:19:00,CDR,0.87
REL2340,P0612,P0777,CALLS,2026-07-11T12:19:00,CDR,0.83
REL2341,P0777,P0295,CALLS,2026-07-11T12:19:00,CDR,0.67
REL2342,P0295,P0927,CALLS,2026-07-11T12:19:00,CDR,0.59
REL2343,P0927,P0619,CALLS,2026-07-11T12:19:00,CDR,0.64
REL2344,P0619,P0269,CALLS,2026-07-11T12:19:00,CDR,0.76
REL2345,P0269,P0325,CALLS,2026-07-11T12:19:00,CDR,0.6
REL2346,P0325,P0711,CALLS,2026-07-11T12:19:00,CDR,0.62
REL2347,P0711,P0725,CALLS,2026-07-11T12:19:00,CDR,0.93
REL2348,P0725,P0138,CALLS,2026-07-11T12:19:00,CDR,0.93
REL2349,P0536,P0985,CALLS,2026-07-11T12:19:00,CDR,0.84
REL2350,P0985,P0002,CALLS,2026-07-11T12:19:00,CDR,0.55
REL2351,P0002,P0270,CALLS,2026-07-11T12:19:00,CDR,0.68
REL2352,P0270,P0240,CALLS,2026-07-11T12:19:00,CDR,0.76
REL2353,P0240,P0868,CALLS,2026-07-11T12:19:00,CDR,0.74
REL2354,P0868,P0658,CALLS,2026-07-11T12:19:00,CDR,0.8
REL2355,P0658,P0524,CALLS,2026-07-11T12:19:00,CDR,0.52
REL2356,P0524,P0854,CALLS,2026-07-11T12:19:00,CDR,0.86
REL2357,P0854,P0489,CALLS,2026-07-11T12:19:00,CDR,0.91
REL2358,P0489,P0036,CALLS,2026-07-11T12:19:00,CDR,0.86
REL2359,P0036,P0160,CALLS,2026-07-11T12:19:00,CDR,0.62
REL2360,P0160,P0019,CALLS,2026-07-11T12:19:00,CDR,0.81
REL2361,P0019,P0694,CALLS,2026-07-11T12:19:00,CDR,0.89
REL2362,P0694,P0056,CALLS,2026-07-11T12:19:00,CDR,0.88
REL2363,P0056,P0796,CALLS,2026-07-11T12:19:00,CDR,0.76
REL2364,P0796,P0328,CALLS,2026-07-11T12:19:00,CDR,0.93
REL2365,P0328,P0222,CALLS,2026-07-11T12:19:00,CDR,0.87
REL2366,P0222,P0969,CALLS,2026-07-11T12:19:00,CDR,0.86
REL2367,P0969,P0010,CALLS,2026-07-11T12:19:00,CDR,0.56
REL2368,P0010,P0128,CALLS,2026-07-11T12:19:00,CDR,0.59
REL2369,P0128,P0561,CALLS,2026-07-11T12:19:00,CDR,0.62
REL2370,P0561,P0341,CALLS,2026-07-11T12:19:00,CDR,0.63
REL2371,P0341,P0618,CALLS,2026-07-11T12:19:00,CDR,0.54
REL2372,P0618,P0701,CALLS,2026-07-11T12:19:00,CDR,0.85
REL2373,P0701,P0474,CALLS,2026-07-11T12:19:00,CDR,0.71
REL2374,P0474,P0225,CALLS,2026-07-11T12:19:00,CDR,0.95
REL2375,P0225,P0719,CALLS,2026-07-11T12:19:00,CDR,0.84
REL2376,P0138,P0536,CALLS,2026-07-11T12:19:00,CDR,0.64
REL2377,P0269,P0618,ASSOCIATED_WITH,2026-07-11T12:19:00,SHARED_ORG,0.3
REL2378,P0701,P0139,CALLS,2025-12-03T00:28:00,CDR,0.5
REL2379,P0701,P0171,CALLS,2025-12-03T00:28:00,CDR,0.74
REL2380,P0701,P0267,CALLS,2025-12-03T00:28:00,CDR,0.85
REL2381,P0701,P0007,CALLS,2025-12-03T00:28:00,CDR,0.93
REL2382,P0701,P0313,CALLS,2025-12-03T00:28:00,CDR,0.78
REL2383,P0701,P0769,CALLS,2025-12-03T00:28:00,CDR,0.6
REL2384,P0701,P0451,CALLS,2025-12-03T00:28:00,CDR,0.52
REL2385,P0701,P0784,CALLS,2025-12-03T00:28:00,CDR,0.81
REL2386,P0701,P0108,CALLS,2025-12-03T00:28:00,CDR,0.56
REL2387,P0701,P0086,CALLS,2025-12-03T00:28:00,CDR,0.86
REL2388,P0701,P0204,CALLS,2025-12-03T00:28:00,CDR,0.69
REL2389,P0701,P0507,CALLS,2025-12-03T00:28:00,CDR,0.89
REL2390,P0701,P0832,CALLS,2025-12-03T00:28:00,CDR,0.6
REL2391,P0701,P0644,CALLS,2025-12-03T00:28:00,CDR,0.93
REL2392,P0701,P0837,CALLS,2025-12-03T00:28:00,CDR,0.71
REL2393,P0701,P0465,CALLS,2025-12-03T00:28:00,CDR,0.81
REL2394,P0701,P0594,CALLS,2025-12-03T00:28:00,CDR,0.7
REL2395,P0701,P0373,CALLS,2025-12-03T00:28:00,CDR,0.68
REL2396,P0701,P0867,CALLS,2025-12-03T00:28:00,CDR,0.58
REL2397,P0701,P0541,CALLS,2025-12-03T00:28:00,CDR,0.69
REL2398,P0701,P0066,CALLS,2025-12-03T00:28:00,CDR,0.54
REL2399,P0701,P0341,CALLS,2025-12-03T00:28:00,CDR,0.51
REL2400,P0701,P0670,CALLS,2025-12-03T00:28:00,CDR,0.73
REL2401,P0701,P0745,CALLS,2025-12-03T00:28:00,CDR,0.61
REL2402,P0701,P0210,CALLS,2025-12-03T00:28:00,CDR,0.72
REL2403,P0701,P0535,CALLS,2025-12-03T00:28:00,CDR,0.61
REL2404,P0701,P0704,CALLS,2025-12-03T00:28:00,CDR,0.67
REL2405,P0701,P0746,CALLS,2025-12-03T00:28:00,CDR,0.85
REL2406,P0701,P0286,CALLS,2025-12-03T00:28:00,CDR,0.87
REL2407,P0701,P0367,CALLS,2025-12-03T00:28:00,CDR,0.59
REL2408,P0701,P0028,CALLS,2025-12-03T00:28:00,CDR,0.68
REL2409,P0701,P0279,CALLS,2025-12-03T00:28:00,CDR,0.68
REL2410,P0373,P0451,ASSOCIATED_WITH,2025-12-03T00:28:00,SHARED_ORG,0.3
REL2411,P0303,P0779,CALLS,2025-10-20T21:17:00,CDR,0.56
REL2412,P0303,P0049,CALLS,2025-10-20T21:17:00,CDR,0.57
REL2413,P0303,P0997,CALLS,2025-10-20T21:17:00,CDR,0.66
REL2414,P0303,P0881,CALLS,2025-10-20T21:17:00,CDR,0.61
REL2415,P0303,P0869,CALLS,2025-10-20T21:17:00,CDR,0.62
REL2416,P0303,P0699,CALLS,2025-10-20T21:17:00,CDR,0.7
REL2417,P0303,P0105,CALLS,2025-10-20T21:17:00,CDR,0.56
REL2418,P0303,P0735,CALLS,2025-10-20T21:17:00,CDR,0.54
REL2419,P0303,P0155,CALLS,2025-10-20T21:17:00,CDR,0.95
REL2420,P0303,P0131,CALLS,2025-10-20T21:17:00,CDR,0.61
REL2421,P0303,P0322,CALLS,2025-10-20T21:17:00,CDR,0.91
REL2422,P0303,P0643,CALLS,2025-10-20T21:17:00,CDR,0.74
REL2423,P0303,P0026,CALLS,2025-10-20T21:17:00,CDR,0.93
REL2424,P0303,P0392,CALLS,2025-10-20T21:17:00,CDR,0.84
REL2425,P0322,P0155,ASSOCIATED_WITH,2025-10-20T21:17:00,SHARED_ORG,0.3
REL2426,P0582,P0548,CALLS,2025-11-02T16:18:00,CDR,0.74
REL2427,P0582,P0117,CALLS,2025-11-02T16:18:00,CDR,0.68
REL2428,P0548,P0117,CALLS,2025-11-02T16:18:00,CDR,0.76
REL2429,P0548,P0351,CALLS,2025-11-02T16:18:00,CDR,0.59
REL2430,P0117,P0351,CALLS,2025-11-02T16:18:00,CDR,0.86
REL2431,P0117,P0233,CALLS,2025-11-02T16:18:00,CDR,0.72
REL2432,P0351,P0233,CALLS,2025-11-02T16:18:00,CDR,0.69
REL2433,P0351,P0979,CALLS,2025-11-02T16:18:00,CDR,0.5
REL2434,P0233,P0979,CALLS,2025-11-02T16:18:00,CDR,0.78
REL2435,P0233,P0433,CALLS,2025-11-02T16:18:00,CDR,0.89
REL2436,P0979,P0433,CALLS,2025-11-02T16:18:00,CDR,0.69
REL2437,P0979,P0872,CALLS,2025-11-02T16:18:00,CDR,0.91
REL2438,P0433,P0872,CALLS,2025-11-02T16:18:00,CDR,0.93
REL2439,P0433,P0789,CALLS,2025-11-02T16:18:00,CDR,0.78
REL2440,P0872,P0789,CALLS,2025-11-02T16:18:00,CDR,0.9
REL2441,P0872,P0525,CALLS,2025-11-02T16:18:00,CDR,0.9
REL2442,P0789,P0525,CALLS,2025-11-02T16:18:00,CDR,0.88
REL2443,P0789,P0742,CALLS,2025-11-02T16:18:00,CDR,0.87
REL2444,P0525,P0742,CALLS,2025-11-02T16:18:00,CDR,0.66
REL2445,P0525,P0493,CALLS,2025-11-02T16:18:00,CDR,0.77
REL2446,P0742,P0493,CALLS,2025-11-02T16:18:00,CDR,0.94
REL2447,P0742,P0562,CALLS,2025-11-02T16:18:00,CDR,0.75
REL2448,P0493,P0562,CALLS,2025-11-02T16:18:00,CDR,0.59
REL2449,P0493,P0107,CALLS,2025-11-02T16:18:00,CDR,0.86
REL2450,P0562,P0107,CALLS,2025-11-02T16:18:00,CDR,0.75
REL2451,P0562,P0891,CALLS,2025-11-02T16:18:00,CDR,0.51
REL2452,P0107,P0891,CALLS,2025-11-02T16:18:00,CDR,0.65
REL2453,P0107,P0429,CALLS,2025-11-02T16:18:00,CDR,0.54
REL2454,P0891,P0429,CALLS,2025-11-02T16:18:00,CDR,0.71
REL2455,P0891,P0585,CALLS,2025-11-02T16:18:00,CDR,0.8
REL2456,P0429,P0585,CALLS,2025-11-02T16:18:00,CDR,0.69
REL2457,P0429,P0620,CALLS,2025-11-02T16:18:00,CDR,0.8
REL2458,P0585,P0620,CALLS,2025-11-02T16:18:00,CDR,0.57
REL2459,P0585,P0499,CALLS,2025-11-02T16:18:00,CDR,0.86
REL2460,P0620,P0499,CALLS,2025-11-02T16:18:00,CDR,0.81
REL2461,P0620,P0439,CALLS,2025-11-02T16:18:00,CDR,0.8
REL2462,P0499,P0439,CALLS,2025-11-02T16:18:00,CDR,0.66
REL2463,P0499,P0075,CALLS,2025-11-02T16:18:00,CDR,0.87
REL2464,P0439,P0075,CALLS,2025-11-02T16:18:00,CDR,0.66
REL2465,P0439,P0434,CALLS,2025-11-02T16:18:00,CDR,0.74
REL2466,P0075,P0434,CALLS,2025-11-02T16:18:00,CDR,0.88
REL2467,P0075,P0007,CALLS,2025-11-02T16:18:00,CDR,0.87
REL2468,P0434,P0007,CALLS,2025-11-02T16:18:00,CDR,0.68
REL2469,P0434,P0679,CALLS,2025-11-02T16:18:00,CDR,0.75
REL2470,P0007,P0679,CALLS,2025-11-02T16:18:00,CDR,0.72
REL2471,P0007,P0505,CALLS,2025-11-02T16:18:00,CDR,0.51
REL2472,P0679,P0505,CALLS,2025-11-02T16:18:00,CDR,0.68
REL2473,P0679,P0986,CALLS,2025-11-02T16:18:00,CDR,0.64
REL2474,P0505,P0986,CALLS,2025-11-02T16:18:00,CDR,0.87
REL2475,P0505,P0946,CALLS,2025-11-02T16:18:00,CDR,0.68
REL2476,P0986,P0946,CALLS,2025-11-02T16:18:00,CDR,0.86
REL2477,P0986,P0945,CALLS,2025-11-02T16:18:00,CDR,0.89
